geo_id,mtfcc,row_hash
0673220,G4110,6e28ed9bc1a8e3c2e3ebcff3187a5ea8
0673262,G4110,9f5a9bf688e42da9cee5d812d929e4af
0673962,G4110,156e8531eba7746fc3b98367d6722828
0675000,G4110,a1ac1c80d6ba5b8d0991e1df1a718cbe
0675630,G4110,70807b9d619144c770b5256e27bd82a7
0677000,G4110,21dda8ea62e956f673655f70e3526909
0677364,G4110,7bb0e10bda49e289d92441ef63c62bd6
0677392,G4110,fb826c76a30db2282297ee931f013ca4
0677574,G4110,a6c171996fdd243b2766cf4473c12cc6
0678092,G4110,613b85e2ccb413668ec9f01e24116ee1
0678106,G4110,4965fceb0b99afabb95e097d715933a7
0678120,G4110,20e8843f35bf441be742003fb39d3e6a
0678148,G4110,38b9edd3b9eeb0d8757bedf1852d3283
0678582,G4110,cc1fbb7efa978011264e8138f7bf4dab
0678666,G4110,aa2367655a4f8abe901bedb8ae712cb8
0680000,G4110,ce949ed8bd81ac6ffb08a3d9d5f75132
0680238,G4110,e1e27570c22b1572fc748c7eea90086d
0680448,G4110,d5d6eccc83aba6eb9e1de9636bdf7911
0680588,G4110,11e82196d06bb07b11e5225e249eb7de
0680644,G4110,8e4f9d38da96f14c2082a01b805c0ead
0680686,G4110,840c91b025833f068eff0d923f38194d
0680812,G4110,b3ec7cf70ed0d51dc56357eb93151bb9
0680854,G4110,4c10cc500b3463e7ca5b06897bcc54d2
0680994,G4110,0c260f76b17c2c81540699f0e43b5af8
0681134,G4110,5022744dd558631260a9c218adade173
0681204,G4110,a08a770fe232d80b679590a105349dcd
0681344,G4110,cf383ada1b5249e173ebd49bd32f91db
0681554,G4110,decf37831733b4dc8b6a1a4649852768
0681666,G4110,7598554cdeff67bff59f002385c354be
0682422,G4110,2cdd8de506e7ac51a1220a32dad087b4
0682590,G4110,2da8f4ab95f2d092bb9f744d434d3d38
0682744,G4110,ded0cb1e2e3801bf7b8a24e25adefa7d
0682954,G4110,e9d9db9dc1d06a71ee188eaa3ba669dc
0682996,G4110,1130e73d861fe6f2f5425568294ec9b5
0683332,G4110,bde5a4df6a2f0594ede288a7e0457047
0683346,G4110,9bfd5d041e3f449a4a76208682e1b2e0
0683542,G4110,df15cc02134ee15f6264fd2ef733d1e5
0683612,G4110,84650a6cd09b355ba723d18894ec81df
0683668,G4110,7f31794542b5a3aa322cadd0cfb28526
0683850,G4110,c1d5ca8f7b7de162aa27606ccccaadf5
0684200,G4110,9a3f0e88b803a302b6a3e567bf09cff2
0684410,G4110,c7cde0c214a23d6f59e70ec3c1ea7b42
0684438,G4110,572bb1db2995563ecc4502953d0189c4
0684500,G5420,2ae200d7dc109ed25e51321dd07eb660
0684550,G4110,52dd3545b58021d8fc627a49a35acf2d
0684606,G4110,d08d8accff3f0478c73f9c3b5b716c67
0684816,G4110,4f62e0a56adac90555d01c8097f29052
0685012,G4110,e0cbeee43f0702709202a36fdf1a6140
0685292,G4110,b5eb3d1992bb265f0251b6f441e543f6
0685446,G4110,c88105bc5c70a2ac7a27c54cf128ba5b
0685586,G4110,9e5c817eefa65c79208f2b0475df9ed2
0685600,G4110,eba95bea6a8049022ff2a2254886ec93
0685684,G4110,1bb1150b856e0137d4f6d936c8288467
0685922,G4110,997395a3b11744890396105d81c133f5
0686034,G4110,c464c7475089ae5b7afc431756593e1e
0686300,G4110,36a7908984fc77661fadb088c90bdbda
0686328,G4110,64793a8c8ba0ba4c2e95de121f34ccd8
0686440,G4110,d832b7a983286e74b3050aebedc00fe1
0686832,G4110,8a3030f2f6b4b1d48b15b61b4b8cdaf2
0686930,G4110,40c0d38b08626c791e4389cbf7ceceff
0686944,G4110,5aae6637737832628bd56a5c49c8d88c
0686972,G4110,4d497aa3b2cfc8569be0b695fb797d16
0687042,G4110,4fa318e37f2043b88d158d4bcf86fd10
0687056,G4110,5e5f817a5560d90ee7fe744cff3c3b54
0691134,G5420,f807964c0b2427f1383d270f210eb582
0691135,G5420,b45abda582f71abb1a30216651b1e8a8
0691136,G5420,bb933885e1d451e804486f90a91d245d
0691137,G5420,d43cb544541bff175dc9860593c438e4
0699997,G5420,1a2fc24dcab124753a8c37c7161420d1
