politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,border-security,cosponsor,S. 3708,2024-01-31,A bill to reprogram Federal funds appropriated for UNRWA to construct the southwest border wall and to prohibit future funding for UNRWA.
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,border-security,cosponsor,SRES. 45,2023-02-09,A resolution expressing the sense of the Senate that the current influx of migrants is causing a crisis at the southern border.
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,israel-military-aid,cosponsor,SRES. 188,2023-05-09,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,gun-policy,cosponsor,S. 741,2023-03-09,Traveler's Gun Rights Act
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,gun-policy,cosponsor,SJRES. 20,2023-03-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,gun-policy,cosponsor,S. 1907,2023-06-08,Federal Firearms Licensee Protection Act of 2023
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,C001096,gun-policy,cosponsor,S. 214,2023-02-01,Constitutional Concealed Carry Reciprocity Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,sponsor,SJRES. 181,2026-04-13,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,sponsor,S. 3883,2026-02-12,Language Access to Gun Violence Prevention Strategies Act of 2026
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,sponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,sponsor,S. 4558,2024-06-17,Tribal Border Crossing Parity Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,sponsor,S. 2732,2023-09-06,End Gun Violence Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,sponsor,S. 2565,2023-07-27,Language Access to Gun Violence Prevention Strategies Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,defense-spending,cosponsor,S. 5189,2026-07-30,"A bill to amend title 10, United States Code, and the National Defense Authorization Act for Fiscal Year 1994, to codify and clarify gender neutral standards for members of certain Armed Forces, and for other purposes."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,cannabis-policy,cosponsor,S. 5022,2026-07-16,Cannabis Administration and Opportunity Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,S. 4853,2026-06-22,United States-Israel Agriculture Cooperation Improvement and Expansion Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 4776,2026-06-11,Gun Records Restoration and Preservation Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 180,2026-04-21,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 114,2026-04-20,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 171,2026-04-20,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 184,2026-04-20,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 104,2026-03-02,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,S. 3855,2026-02-12,"United States-Israel Framework for Upgraded Technologies, Unified Research, and Enhanced Security (FUTURES) Act of 2026"
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,SJRES. 98,2026-01-06,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 2165,2025-06-25,3D Printed Gun Safety Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 1955,2025-06-04,Equal Access to Justice for Victims of Gun Violence Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,S. 554,2025-03-11,United States-Israel Defense Partnership Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,military-intervention,cosponsor,S. 696,2025-03-05,Protecting Our Guests During Hostilities in Ukraine Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 850,2025-03-05,Northern Border Security Enhancement and Review Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 677,2025-02-20,Border Airport Fairness Act of 2025
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 468,2025-02-06,SECURE Firearm Storage Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 5092,2024-09-18,Northern Border Security Enhancement and Review Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,S. 4551,2024-06-13,United States-Israel Agriculture Cooperation Improvement and Expansion Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,cannabis-policy,cosponsor,S. 4226,2024-05-01,Cannabis Administration and Opportunity Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 620,2024-03-22,"A resolution demanding that the international community hold accountable those who perpetrated acts of sexual violence and sexual torture during and after the attack on the State of Israel on October 7, 2023."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 2048,2023-06-20,Equal Access to Justice for Victims of Gun Violence Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 505,2023-12-14,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 1819,2023-06-06,3D Printed Gun Safety Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 408,2023-10-19,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 1885,2023-06-20,Protect Vulnerable Immigrant Youth Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 188,2023-05-09,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 203,2023-02-01,Crime Gun Tracing Modernization Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 1116,2023-03-30,Background Check Completion Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 222,2023-11-27,Border Airport Fairness Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 462,2023-11-14,"A resolution emphasizing the urgency of responding to attacks in Israel and the greater region from the Islamic Republic of Iran and its proxies, and for other purposes."
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 598,2023-03-01,Gun Records Restoration and Preservation Act
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 2652,2023-07-27,Ghost Guns and Untraceable Firearms Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 2646,2023-07-27,HEAL for Immigrant Families Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,border-security,cosponsor,S. 292,2023-02-07,Northern Border Regional Commission Reauthorization Act of 2023
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,G000555,gun-policy,cosponsor,S. 246,2023-02-02,SECURE Firearm Storage Act
20aa1064-bbe7-484c-b779-28d99e92e608,Lindsey Graham,G000608,israel-military-aid,cosponsor,S. 3855,2026-08-06,"United States-Israel Framework for Upgraded Technologies, Unified Research, and Enhanced Security (FUTURES) Act of 2026"
20aa1064-bbe7-484c-b779-28d99e92e608,Lindsey Graham,G000608,gun-policy,cosponsor,S. 65,2026-07-28,Constitutional Concealed Carry Reciprocity Act of 2025
20aa1064-bbe7-484c-b779-28d99e92e608,Lindsey Graham,G000608,gun-policy,cosponsor,S. 119,2026-07-28,No Retaining Every Gun In a System That Restricts Your Rights Act
20aa1064-bbe7-484c-b779-28d99e92e608,Lindsey Graham,G000608,gun-policy,cosponsor,S. 1169,2026-07-28,Freedom from Unfair Gun Taxes Act
20aa1064-bbe7-484c-b779-28d99e92e608,Lindsey Graham,G000608,gun-policy,cosponsor,S. 3085,2026-07-28,Firearm Access During Shutdowns Act of 2025
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,border-security,cosponsor,SRES. 796,2026-07-13,"A resolution recognizing the upcoming 250th anniversary of the United States of America and reaffirming the commitment of the Senate to the Nation's founding ideals of liberty, equality, and opportunity for all immigrant communities in the United States."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,SCONRES. 25,2026-01-14,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,military-intervention,cosponsor,SJRES. 90,2025-11-05,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HRES. 1432,2024-09-10,"Expressing support for the designation of September 10, 2024, as ""National Firearm Suicide Prevention Day"" to educate about the growing firearm suicide crisis in the United States and promote the importance of storing firearms safely and securely as an essential component of suicide prevention."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 8828,2024-06-25,Gun Theft Prevention Act
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 8764,2024-06-14,Clean Hands Firearm Procurement Act
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HRES. 1271,2024-06-03,"Expressing support for the designation of June 7, 2024, as ""National Gun Violence Awareness Day"" and June 2024 as ""National Gun Violence Awareness Month""."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 4184,2024-04-16,Equal Access to Justice for Victims of Gun Violence Act of 2023
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,israel-military-aid,cosponsor,HRES. 966,2024-02-13,Condemning rape and sexual violence committed by Hamas in its war against Israel.
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,israel-military-aid,cosponsor,HRES. 771,2023-10-11,Standing with Israel as it defends itself against the barbaric war launched by Hamas and other terrorists.
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,israel-military-aid,cosponsor,HRES. 768,2023-10-10,Standing with Israel as it defends itself against the barbaric war launched by Hamas and other terrorists.
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,minimum-wage,cosponsor,HR. 4889,2023-07-25,Raise the Wage Act of 2023
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 4074,2023-06-13,3D Printed Gun Safety Act of 2023
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HRES. 459,2023-05-31,"Expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 2403,2023-03-30,Enhanced Background Checks Act of 2023
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,B001303,gun-policy,cosponsor,HR. 715,2023-02-01,Bipartisan Background Checks Act of 2023
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,border-security,sponsor,S. 3013,2023-10-04,A bill to permanently authorize the exemption of aliens working as fish processors from the numerical limitation on H-2B nonimmigrant visas.
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,S. 554,2025-07-28,United States-Israel Defense Partnership Act of 2025
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,military-intervention,cosponsor,S. 696,2025-02-25,Protecting Our Guests During Hostilities in Ukraine Act
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,gun-policy,cosponsor,SJRES. 83,2024-06-17,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Definition of 'Engaged in the Business' as a Dealer in Firearms""."
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,SRES. 682,2024-05-09,A resolution condemning the decision by the Biden Administration to halt the shipment of United States made ammunition and weapons to the State of Israel.
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,S. 1802,2023-07-13,United States-Israel Future of Warfare Act of 2023
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,SCONRES. 14,2023-07-18,A concurrent resolution expressing the sense of Congress supporting the State of Israel.
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,gun-policy,cosponsor,S. 1907,2023-06-08,Federal Firearms Licensee Protection Act of 2023
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,M001153,border-security,cosponsor,S. 255,2023-05-15,Asylum Seeker Work Authorization Act of 2023
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,sponsor,S. 850,2025-03-05,Northern Border Security Enhancement and Review Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,sponsor,S. 1184,2025-03-27,Cross Border Aerial Law Enforcement Operations Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,sponsor,S. 5092,2024-09-18,Northern Border Security Enhancement and Review Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,sponsor,S. 4294,2024-05-08,Cross Border Aerial Law Enforcement Operations Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,cosponsor,S. 4707,2024-07-11,DHS Border Services Contracts Review Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,cosponsor,S. 243,2023-02-02,A bill to require the Commissioner of U.S. Customs and Border Protection to establish procedures for conducting maintenance projects at ports of entry at which the Office of Field Operations conducts certain enforcement and facilitation activities.
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,israel-military-aid,cosponsor,SRES. 505,2023-12-14,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,israel-military-aid,cosponsor,SRES. 408,2023-10-19,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,israel-military-aid,cosponsor,S. 1143,2023-03-30,United States-Israel PTSD Collaborative Research Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,cosponsor,S. 1444,2023-07-26,Border Patrol Enhancement Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,cosponsor,S. 292,2023-02-07,Northern Border Regional Commission Reauthorization Act of 2023
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,H001076,border-security,cosponsor,S. 208,2023-02-01,Public Health and Border Security Act of 2023
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,military-intervention,cosponsor,SJRES. 104,2026-03-02,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,military-intervention,cosponsor,SJRES. 98,2026-01-08,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,israel-military-aid,cosponsor,SRES. 188,2023-05-15,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,C000127,gun-policy,cosponsor,S. 25,2023-09-05,Assault Weapons Ban of 2023
