action,bucket,full_name,external_id,state,office_title,seated,is_active,topic_title,value,write_in_text,suspect_answers,total_answers,whole_compass_affected,politician_id,topic_id,sources,reasoning,last_stances_researched_at
VERIFY,bio-only:unverified,Patrick Gillespie,-4813302,(none),(not seated),f,t,Voting Rights and Electoral Integrity,4.0,,3,3,t,f2fd28ea-d6ad-4299-8002-a5a2938aecd5,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Patrick_Gillespie_(Texas),"His campaign website (quoted on Ballotpedia) says ""We have the correct laws in place: photo ID"" and criticizes states that issue IDs to illegal immigrants -- requiring photo ID to vote.",
RETIRE_NOW,no-context,Paul Binns,-4944320001,ut,Mayor,t,t,Growth and Development Pace,2.0,,3,3,t,728e3e09-aecc-4fe7-a5d6-5a1ba4db98d1,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Paul Binns,-4944320001,ut,Mayor,t,t,Public Safety Approach,4.0,,3,3,t,728e3e09-aecc-4fe7-a5d6-5a1ba4db98d1,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",
RETIRE_NOW,no-context,Paul Binns,-4944320001,ut,Mayor,t,t,Transportation Priorities,4.0,,3,3,t,728e3e09-aecc-4fe7-a5d6-5a1ba4db98d1,ba59337e-30e2-4aba-a39a-426b3366eb27,,"",
RETIRE_NOW,no-context,Rachel Freeman,-4944320002,ut,City Council Member,t,t,Affordable Housing,2.0,,3,3,t,92763da9-7352-4bd0-82e0-ec5fe8f23590,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Rachel Freeman,-4944320002,ut,City Council Member,t,t,Economic Development Incentives,4.0,,3,3,t,92763da9-7352-4bd0-82e0-ec5fe8f23590,eb3d1247-0de1-4b7f-baec-7259861efd53,,"",
RETIRE_NOW,no-context,Rachel Freeman,-4944320002,ut,City Council Member,t,t,Growth and Development Pace,2.0,,3,3,t,92763da9-7352-4bd0-82e0-ec5fe8f23590,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Scott Harmon,-4983470012,ut,Council District 2,t,t,Economic Development Incentives,4.0,,3,3,t,39834c8d-4058-4198-a06d-fc98b47b1434,eb3d1247-0de1-4b7f-baec-7259861efd53,,"",
RETIRE_NOW,no-context,Scott Harmon,-4983470012,ut,Council District 2,t,t,Local Immigration Enforcement,4.0,,3,3,t,39834c8d-4058-4198-a06d-fc98b47b1434,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",
RETIRE_NOW,no-context,Scott Harmon,-4983470012,ut,Council District 2,t,t,Public Safety Approach,4.0,,3,3,t,39834c8d-4058-4198-a06d-fc98b47b1434,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",
VERIFY,bio-only:unverified,Shelly A. Simonds,-5120070,va,Delegate,t,t,Reproductive Rights and Abortion Access,2.0,,3,3,t,c25726d9-566e-4283-b35c-c608b921599f,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/Shelly_Simonds,"Ballotpedia records Simonds listing ""Access to healthcare and maternal reproductive rights"" as a key campaign priority. Her positioning as a progressive Democrat in Newport News with explicit mention of maternal reproductive rights indicates support for keeping abortion legal and accessible. Value 2: keep abortion legal and accessible through the second trimester with rare exceptions.",
VERIFY,bio-only:unverified,Shelly A. Simonds,-5120070,va,Delegate,t,t,School Vouchers & Public Education Funding,1.0,,3,3,t,c25726d9-566e-4283-b35c-c608b921599f,00b95a6a-75db-4521-b523-3326bba938de,https://ballotpedia.org/Shelly_Simonds,"Ballotpedia records Simonds explicitly opposing Virginia's voucher system: ""We do not need a voucher system in Virginia for two reasons: we already have the flexibility to have specialty magnet programs in our schools and Virginia DOES NOT ADEQUATELY fund public education to begin with so there is no room for taking funding away from our schools."" Value 1: fully funding public schools and eliminating voucher programs.",
VERIFY,bio-only:unverified,Shelly A. Simonds,-5120070,va,Delegate,t,t,Voting Rights and Electoral Integrity,2.0,,3,3,t,c25726d9-566e-4283-b35c-c608b921599f,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Shelly_Simonds,"From Ballotpedia: Simonds ""has been dedicated to fair elections and voting rights while serving on the Privileges and Elections Committee in the House."" This explicit dedication to voting rights expansion aligns with value 2: expand early voting periods and make mail-in voting available to all voters without requiring an excuse.",
RETIRE_NOW,no-context,Shirley Asack,-250900008,ma,City Councilor (Ward 7),t,t,City Sanitation and Cleanliness,3.0,,3,3,t,1b2851c7-a1cf-44ce-9453-a658332eeafc,7687de4f-4d0b-462a-b803-bdfb23b16b42,,"",2026-07-06 17:06:53.149838+00
RETIRE_NOW,no-context,Shirley Asack,-250900008,ma,City Councilor (Ward 7),t,t,Criminalization of Homelessness,4.0,,3,3,t,1b2851c7-a1cf-44ce-9453-a658332eeafc,4938766b-b45a-46e3-93bd-b8b30651271a,,"",2026-07-06 17:06:53.149838+00
RETIRE_NOW,no-context,Shirley Asack,-250900008,ma,City Councilor (Ward 7),t,t,Homelessness Response,4.0,,3,3,t,1b2851c7-a1cf-44ce-9453-a658332eeafc,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",2026-07-06 17:06:53.149838+00
VERIFY,bio-only:unverified,Suzie Byrd,-400301,(none),(not seated),f,t,Artificial Intelligence Oversight,3.0,,3,3,t,459c4ee8-d027-4215-ab8c-d28476cd9010,666bf03d-81fc-4138-ab15-69ae734c9023,https://ballotpedia.org/Suzie_Byrd,"Survey response expresses concern about AI and data centers, saying they require regulation to ""work for the common good"" rather than prioritizing corporate interests -- a call for real regulatory accountability short of an outright ban or approval regime.",
VERIFY,bio-only:unverified,Suzie Byrd,-400301,(none),(not seated),f,t,Healthcare Access,1.0,,3,3,t,459c4ee8-d027-4215-ab8c-d28476cd9010,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Suzie_Byrd,"Ballotpedia's 2026 Candidate Connection survey quotes Byrd saying ""healthcare for profit has ruined our healthcare"" and that the U.S. could save billions annually through universal coverage, consistent with public-sector-run universal healthcare.",
VERIFY,bio-only:unverified,Suzie Byrd,-400301,(none),(not seated),f,t,Taxation and Public Spending,1.0,,3,3,t,459c4ee8-d027-4215-ab8c-d28476cd9010,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Suzie_Byrd,"Same survey has Byrd opposing ""supply side economics and tax cuts for the rich"" and calling for fair taxation to close a wealth gap she says has shifted ""$50 trillion of our wealth to the top 10 percent"" over four decades, consistent with significantly raising taxes on the wealthy and large corporations.",
VERIFY,bio-only:unverified,Terry L. Austin,-5120037,va,Delegate,t,t,Religious Freedom,4.0,,3,3,t,3049ed75-9743-42f4-8c9e-037a41f9bdc3,6b9ba6d9-1001-43f5-b073-4d37130696fd,https://ballotpedia.org/Terry_Austin,Ballotpedia survey: states he supports laws that protect every Virginian's right to openly proclaim and practice their faith — protect religious freedom and allow faith-based exemptions.,
VERIFY,bio-only:unverified,Terry L. Austin,-5120037,va,Delegate,t,t,Reproductive Rights and Abortion Access,4.0,,3,3,t,3049ed75-9743-42f4-8c9e-037a41f9bdc3,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/Terry_Austin,Ballotpedia survey: describes himself as proudly pro-life and states he will support additional efforts to protect the unborn — restrict to serious threats to the mother's life.,
VERIFY,bio-only:unverified,Terry L. Austin,-5120037,va,Delegate,t,t,Taxation and Public Spending,4.0,,3,3,t,3049ed75-9743-42f4-8c9e-037a41f9bdc3,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Terry_Austin,Ballotpedia survey: campaign theme explicitly listed as Keeping Taxes Low with commitment to reduce taxes and spending — cut taxes for everyone.,
VERIFY,bio-only:unverified,Tomas Scheel,-530202,(none),(not seated),f,t,Affordable Housing,2.0,,3,3,t,19c9a56d-a2f6-47a1-9b9f-47c425516569,669cac97-66a6-4087-b036-936fbe62efb3,https://ballotpedia.org/Tomas_Scheel,Survey pledges to incentivize states with rent stability policies and ban short-term rentals in communities with affordable-housing shortages.,
VERIFY,bio-only:unverified,Tomas Scheel,-530202,(none),(not seated),f,t,Campaign Finance Reform,2.0,,3,3,t,19c9a56d-a2f6-47a1-9b9f-47c425516569,92730f69-ae57-401c-8ad1-2d07834a895d,https://ballotpedia.org/Tomas_Scheel,"States his goal is to 'break the hold of billionaire corporate donors on this seat' and be 'accountable to the people, not corporate PAC money.'",
VERIFY,bio-only:unverified,Tomas Scheel,-530202,(none),(not seated),f,t,Healthcare Access,1.0,,3,3,t,19c9a56d-a2f6-47a1-9b9f-47c425516569,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Tomas_Scheel,Ballotpedia Candidate Connection survey (2026) pledges to pass legislation for a physician-led universal single-payer healthcare system that all Americans can participate in regardless of ability to pay.,
VERIFY,bio-only:unverified,Van Hilleary,-470604,(none),(not seated),f,t,Fossil Fuel Policy,5.0,,3,3,t,6b50637f-ed23-4155-9d69-42578bce95a3,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Van_Hilleary,"Hilleary's platform calls to ""reverse every Biden-era energy restriction that killed jobs and drove up prices"" and back ""President Trump's full energy dominance agenda"" for an ""all-of-the-above"" approach maximizing domestic drilling.",
VERIFY,bio-only:unverified,Van Hilleary,-470604,(none),(not seated),f,t,School Vouchers & Public Education Funding,4.0,,3,3,t,6b50637f-ed23-4155-9d69-42578bce95a3,00b95a6a-75db-4521-b523-3326bba938de,https://ballotpedia.org/Van_Hilleary,"Hilleary's platform pledges to ""champion parents' rights and support President Trump's education freedom agenda at every turn.""",
VERIFY,bio-only:unverified,Van Hilleary,-470604,(none),(not seated),f,t,Taxation and Public Spending,4.0,,3,3,t,6b50637f-ed23-4155-9d69-42578bce95a3,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Van_Hilleary,"Hilleary's 2026 campaign platform pledges to ""oppose any tax hikes"" and back ""President Trump's spending cuts,"" framing lower taxes and smaller government as the cure for affordability problems.",
VERIFY,bio-only:unverified,"William M. Stanley, Jr.",-5110007,va,Senator,t,t,Immigration and Treatment of Immigrants,4.0,,3,3,t,1722c95b-7aed-430e-81a3-488cdf610afc,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/William_Stanley,Stanley's 2011 campaign themes explicitly state: 'I will fight to strengthen our immigration policy – I will ensure that our commonwealth will enforce the state law if the federal government will not.' This commitment to enforcing restrictive immigration laws and limiting public services for those without legal status aligns with value 4 (make it harder to immigrate legally and limit public services to people with legal status).,
VERIFY,bio-only:unverified,"William M. Stanley, Jr.",-5110007,va,Senator,t,t,Reproductive Rights and Abortion Access,4.0,,3,3,t,1722c95b-7aed-430e-81a3-488cdf610afc,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/William_Stanley,"Stanley's 2011 campaign themes include: 'I will always fight to protect human life as sacred.' This commitment to protecting human life as sacred aligns with a pro-life position. Value 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life) matches the mainstream Republican pro-life legislative position he has consistently held.",
VERIFY,bio-only:unverified,"William M. Stanley, Jr.",-5110007,va,Senator,t,t,Taxation and Public Spending,5.0,,3,3,t,1722c95b-7aed-430e-81a3-488cdf610afc,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/William_Stanley,Stanley's 2011 campaign themes explicitly state: 'I will never vote to raise your taxes or user fees at any time.' and 'I will fight to reduce state spending and the size of state government.' The absolute commitment to never raising taxes combined with reducing the size of government aligns with value 5 (drastically cut taxes and shrink government so people and businesses keep more of their money).,
RETIRE_NOW,no-context,William Whetstone,-4983470013,ut,Council District 3,t,t,Affordable Housing,3.0,,3,3,t,44a32f2d-556e-4979-ad0f-91af5ef8d3c2,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,William Whetstone,-4983470013,ut,Council District 3,t,t,Public Safety Approach,4.0,,3,3,t,44a32f2d-556e-4979-ad0f-91af5ef8d3c2,e9ebefcd-c496-45e8-b816-a79f8442ba85,,"",
RETIRE_NOW,no-context,William Whetstone,-4983470013,ut,Council District 3,t,t,Residential Zoning,1.0,,3,3,t,44a32f2d-556e-4979-ad0f-91af5ef8d3c2,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",
RETIRE_NOW,no-context,Winthrop Farwell Jr.,-250900011,ma,City Councilor,t,t,Criminalization of Homelessness,2.0,,3,3,t,47db15ed-9023-4363-a694-18b043830b0b,4938766b-b45a-46e3-93bd-b8b30651271a,,"",2026-07-06 16:36:32.703173+00
RETIRE_NOW,no-context,Winthrop Farwell Jr.,-250900011,ma,City Councilor,t,t,Homelessness Response,3.0,,3,3,t,47db15ed-9023-4363-a694-18b043830b0b,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",2026-07-06 16:36:32.703173+00
RETIRE_NOW,no-context,Winthrop Farwell Jr.,-250900011,ma,City Councilor,t,t,Local Immigration Enforcement,4.0,,3,3,t,47db15ed-9023-4363-a694-18b043830b0b,b9ccee94-ad96-4f10-b655-889d8e5abe92,,"",2026-07-06 16:36:32.703173+00
VERIFY,bio-only:unverified,Adam D. Austill,-470805,(none),(not seated),f,t,Artificial Intelligence Oversight,5.0,,2,2,t,21abfb53-adcd-4aaa-8f5b-37ef03af9d13,666bf03d-81fc-4138-ab15-69ae734c9023,https://ballotpedia.org/Adam_Austill,"Austill's survey calls for ""firm boundaries and restrictions on every aspect of artificial intelligence,"" including AI-powered surveillance, data center data collection limits, and requiring AI in the workplace to be ""enhancement not replacement.""",
VERIFY,bio-only:unverified,Adam D. Austill,-470805,(none),(not seated),f,t,Campaign Finance Reform,1.0,,2,2,t,21abfb53-adcd-4aaa-8f5b-37ef03af9d13,92730f69-ae57-401c-8ad1-2d07834a895d,https://ballotpedia.org/Adam_Austill,"In his 2026 Ballotpedia Candidate Connection survey, Austill proposes ""funding elections with public money"" because ""as long as private money is allowed to flow through politics, the golden rule will remain, 'He who has the gold makes the rule.'""",
VERIFY,bio-only:unverified,Alek Skarlatos,-4120004,or,Representative,t,t,Climate Change and Environmental Protection,5.0,,2,2,t,35d2729c-b754-4fad-b124-10ee437a116f,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Alek_Skarlatos,Participated in 2023 Oregon House Republican walkout blocking quorum on HB 2020 climate/cap-and-trade package; opposed cap-and-trade during 2020 and 2022 Congressional campaigns. https://ballotpedia.org/Alek_Skarlatos,
VERIFY,bio-only:unverified,Alek Skarlatos,-4120004,or,Representative,t,t,Immigration and Treatment of Immigrants,5.0,,2,2,t,35d2729c-b754-4fad-b124-10ee437a116f,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Alek_Skarlatos,Supported enhanced border security and stricter immigration enforcement during 2020 and 2022 CD-4 Congressional campaigns; aligned with conservative immigration policy positions. https://ballotpedia.org/Alek_Skarlatos,
RETIRE_NOW,no-context,Alison Stroud,-4967440012,ut,Council District 2,t,t,Affordable Housing,4.0,,2,2,t,67b92fe7-6328-49d4-943d-c9ee2376ccc4,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Alison Stroud,-4967440012,ut,Council District 2,t,t,Growth and Development Pace,3.0,,2,2,t,67b92fe7-6328-49d4-943d-c9ee2376ccc4,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
VERIFY,bio-only:unverified,Andres Valleza,-530804,(none),(not seated),f,t,Transgender Athletes,4.0,,2,2,t,eacb22b6-3eee-4b3a-bc80-69abfbfcb832,d1618b9c-0b9e-45af-b986-bb33d270b8e4,https://ballotpedia.org/Andres_Valleza,"In his 2026 Ballotpedia Candidate Connection survey (Republican, WA-8), Valleza lists 'Ensuring a fair playing field and safe locker rooms for women and girls' as a named platform plank under 'Strong Schools,' indicating support for sex-based (not gender-identity-based) eligibility and facility access in school sports rather than a blanket ban on transgender athletes from all organized sports.",
VERIFY,bio-only:unverified,Andres Valleza,-530804,(none),(not seated),f,t,Voting Rights and Electoral Integrity,5.0,,2,2,t,eacb22b6-3eee-4b3a-bc80-69abfbfcb832,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,https://ballotpedia.org/Andres_Valleza,"Asked what legislation he'd enact on election administration, Valleza told Ballotpedia's 2026 Candidate Connection survey he wants 'a shift back to in-person voting,' describing childhood memories of in-person polling as 'peaceful and well attended,' explicitly favoring in-person voting over mail-in/early voting expansion.",
RETIRE_NOW,no-context,Annette Harris,-4982950003,ut,Council Member At-Large,t,t,Affordable Housing,3.0,,2,2,t,84d0dd1b-3a2a-4ce5-aaee-0cb6ece61d0f,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Annette Harris,-4982950003,ut,Council Member At-Large,t,t,Growth and Development Pace,3.0,,2,2,t,84d0dd1b-3a2a-4ce5-aaee-0cb6ece61d0f,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Bob Bedore,-4982950012,ut,Council Member District 2,t,t,Growth and Development Pace,3.0,,2,2,t,17b8d86b-a4b5-4967-ac17-3bde62cb4d05,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",
RETIRE_NOW,no-context,Bob Bedore,-4982950012,ut,Council Member District 2,t,t,Residential Zoning,2.0,,2,2,t,17b8d86b-a4b5-4967-ac17-3bde62cb4d05,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",
VERIFY,bio-only:unverified,Brandon Herrera,-4812301,(none),(not seated),f,t,Immigration and Treatment of Immigrants,4.0,,2,2,t,cb77d554-e526-4282-a1bc-63cc58265cf1,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Brandon_Herrera,"His platform's ""Solving the Border Crisis"" plank pledges to fund ""comprehensive border security,"" ""reinstate the 'Remain in Mexico' policy,"" and ""end the abuse of the asylum system"" -- a restrictive, enforcement-first posture.",
VERIFY,bio-only:unverified,Brandon Herrera,-4812301,(none),(not seated),f,t,Taxation and Public Spending,4.0,,2,2,t,cb77d554-e526-4282-a1bc-63cc58265cf1,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Brandon_Herrera,"His platform says he has ""taken the 'No New Taxes' pledge"" and will ""rein in wasteful government spending"" plus sponsor the REINS Act to curb regulation -- cutting taxes and scaling back government.",
RETIRE_NOW,no-context,Calvin R. Musselman,-358140,ut,State Senator District 4,t,t,Taxation and Public Spending,4.0,,2,2,t,5ad69df3-3a03-45ed-9156-bcac82c93167,f7e5678d-dadd-4556-a2fc-446e24642ceb,,"",
RETIRE_NOW,no-context,Calvin R. Musselman,-358140,ut,State Senator District 4,t,t,Voting Rights and Electoral Integrity,4.0,,2,2,t,5ad69df3-3a03-45ed-9156-bcac82c93167,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,,"",
VERIFY,bio-only:unverified,Carlos De La Cruz,-4813502,(none),(not seated),f,t,Immigration and Treatment of Immigrants,3.0,,2,2,t,9051e772-a0cc-409f-be4c-613424d17a10,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Carlos_De_La_Cruz,"His campaign website (quoted on Ballotpedia) says ""we welcome legal immigration, but we cannot allow criminals and cartels to take advantage of our country"" while continuing to secure the border -- keeping legal immigration roughly as-is with stronger enforcement.",
VERIFY,bio-only:unverified,Carlos De La Cruz,-4813502,(none),(not seated),f,t,United States Tariff Policy,4.0,,2,2,t,9051e772-a0cc-409f-be4c-613424d17a10,683c8084-2281-4920-a07c-18439b2dd413,https://ballotpedia.org/Carlos_De_La_Cruz,"His campaign website (quoted on Ballotpedia) vows to bring ""manufacturing back home"" and stop ""communist China from ripping us off"" and ""foreign competitors from undercutting us"" -- raising tariffs on countries that trade unfairly.",
VERIFY,bio-only:unverified,Carrie Ann Iacomini,-470505,(none),(not seated),f,t,Healthcare Access,1.0,,2,2,t,84f38306-e031-4671-8c2e-97f49a43509f,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Carrie_Iacomini,"Candidate Connection survey explicitly rejects incremental fixes: ""Reform is not enough; we deserve universal healthcare,"" matching a fully public, government-run universal system.",
VERIFY,bio-only:unverified,Carrie Ann Iacomini,-470505,(none),(not seated),f,t,Taxation and Public Spending,2.0,,2,2,t,84f38306-e031-4671-8c2e-97f49a43509f,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Carrie_Iacomini,"Survey opposes ""cutting taxes for billionaires who spend extravagant amounts of money on vanity projects"" while calling for relief for working families, matching a moderate tax increase on the wealthy rather than maintaining the current system.",
VERIFY,bio-only:unverified,Catherine Hildebrand,-530106,(none),(not seated),f,t,Fossil Fuel Policy,2.0,,2,2,t,d97423db-8664-4ed3-aa40-6e1706651b1f,a22215c3-6693-4bc2-b248-01aebba14570,https://ballotpedia.org/Catherine_Hildebrand,"Hildebrand's survey answer opposes the federal government 'closing down national parks and auctioning off public lands to the highest bidder' for oil and mineral extraction, saying 'we need to protect public lands and keep them pristine,' matching the stop-issuing-new-drilling-permits chair rather than an immediate blanket ban on all fossil fuel production nationwide.",
VERIFY,bio-only:unverified,Catherine Hildebrand,-530106,(none),(not seated),f,t,Taxation and Public Spending,1.0,,2,2,t,d97423db-8664-4ed3-aa40-6e1706651b1f,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Catherine_Hildebrand,"In her 2026 Ballotpedia Candidate Connection survey, Hildebrand says 'We need progressive taxes on wealthy individuals and large corporations, with fewer exemptions, to fund social programs like healthcare, education, transportation infrastructure, and clean, reliable energy,' matching the significantly-raise-taxes-on-the-wealthy-to-fund-more-services chair.",
RETIRE_NOW,no-context,Chris Killpack,-375613,ut,City Council,t,f,Growth and Development Pace,3.0,,2,2,t,2fd2738c-08b0-476b-a059-70b6d88c9f92,fb25c1ac-91cc-49bf-8afc-c7fa22ef45e4,,"",2026-05-30 13:55:02.323906+00
RETIRE_NOW,no-context,Chris Killpack,-375613,ut,City Council,t,f,Residential Zoning,3.0,,2,2,t,2fd2738c-08b0-476b-a059-70b6d88c9f92,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",2026-05-30 13:55:02.323906+00
VERIFY,bio-only:unverified,Christopher B. Monday,-470610,(none),(not seated),f,t,Healthcare Access,5.0,,2,2,t,0f92207f-fbdd-4b2c-9ecb-de1d9b2803f6,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/Christopher_B._Monday,"Monday's Ballotpedia survey response states ""I want to see a free-market healthcare system, government should keep out of it,"" consistent with the small-government, reduced-spending philosophy in his current campaign platform.",
VERIFY,bio-only:unverified,Christopher B. Monday,-470610,(none),(not seated),f,t,Immigration and Treatment of Immigrants,2.0,,2,2,t,0f92207f-fbdd-4b2c-9ecb-de1d9b2803f6,4e2c69ce-591e-4197-9cd5-7aceff79d390,https://ballotpedia.org/Christopher_B._Monday,"Monday's 2025 Ballotpedia Candidate Connection survey calls for a legal-immigration system that ""would encourage immigrants to come here legally,"" saying it ""shouldn't be as difficult to become a citizen of the United States.""",
RETIRE_NOW,no-context,Cindy Wood,-4983470014,ut,Council District 4,t,t,Affordable Housing,2.0,,2,2,t,587452a7-5467-4aee-bf52-a2b4b3464ba0,669cac97-66a6-4087-b036-936fbe62efb3,,"",
RETIRE_NOW,no-context,Cindy Wood,-4983470014,ut,Council District 4,t,t,Environmental Protection vs. Development,2.0,,2,2,t,587452a7-5467-4aee-bf52-a2b4b3464ba0,1935979c-b290-42e4-baa5-8cb0138b4ffa,,"",
RETIRE_NOW,no-context,Crystal Muhlestein,-375611,ut,City Council,t,f,Affordable Housing,4.0,,2,2,t,93915f48-8159-44a9-9af4-fd50e7c84665,669cac97-66a6-4087-b036-936fbe62efb3,,"",2026-05-30 13:55:02.323906+00
RETIRE_NOW,no-context,Crystal Muhlestein,-375611,ut,City Council,t,f,Residential Zoning,4.0,,2,2,t,93915f48-8159-44a9-9af4-fd50e7c84665,d4f18138-a2e0-4110-b925-7387d9d0d16d,,"",2026-05-30 13:55:02.323906+00
VERIFY,bio-only:unverified,Darin Harbick,-4120012,or,Representative,t,t,Climate Change and Environmental Protection,5.0,,2,2,t,f3fb09eb-adb0-4543-b6a2-32f90003569b,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,https://ballotpedia.org/Darin_Harbick,Participated in 2023 Oregon House Republican walkout blocking quorum on HB 2020 climate legislation; rural Lane County agricultural interests. https://ballotpedia.org/Darin_Harbick,
VERIFY,bio-only:unverified,Darin Harbick,-4120012,or,Representative,t,t,Taxation and Public Spending,5.0,,2,2,t,f3fb09eb-adb0-4543-b6a2-32f90003569b,f7e5678d-dadd-4556-a2fc-446e24642ceb,https://ballotpedia.org/Darin_Harbick,Anti-tax voting record as Republican from rural Lane County; opposed business tax measures including Corporate Activity Tax. https://ballotpedia.org/Darin_Harbick,
RETIRE_NOW,no-context,David C. Teixeira,-250900012,ma,City Councilor,t,t,Criminalization of Homelessness,4.0,,2,2,t,81fb773b-1510-48f7-b1db-527eb0aedd5a,4938766b-b45a-46e3-93bd-b8b30651271a,,"",2026-07-06 16:44:52.712654+00
RETIRE_NOW,no-context,David C. Teixeira,-250900012,ma,City Councilor,t,t,Homelessness Response,4.0,,2,2,t,81fb773b-1510-48f7-b1db-527eb0aedd5a,6fbf39ae-6b19-4182-b4c2-6a8d25c86c0f,,"",2026-07-06 16:44:52.712654+00
VERIFY,bio-only:unverified,David R. Suetterlein,-5110004,va,Senator,t,t,Healthcare Access,4.0,,2,2,t,8ed24df0-2a89-45d2-a236-1fe339b2a11c,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,https://ballotpedia.org/David_Suetterlein,Suetterlein's 2019 campaign website states he 'opposes proposals to expand Obamacare in Virginia and recognizes the unsustainable financial burden it would place on Virginia taxpayers.' He 'supports healthcare reforms that would introduce market-based competition and reduce costs.' Opposition to Medicaid expansion while supporting private market competition aligns with value 4 (only help the poorest people afford healthcare and leave everyone else to employers and private insurance).,
VERIFY,bio-only:unverified,David R. Suetterlein,-5110004,va,Senator,t,t,Reproductive Rights and Abortion Access,4.0,,2,2,t,8ed24df0-2a89-45d2-a236-1fe339b2a11c,af2fdfd6-02c4-49df-b09c-cf8536f4773f,https://ballotpedia.org/David_Suetterlein,"Suetterlein's 2019 campaign website states: 'David is pro-life. As Senator, he will strongly oppose taxpayer funding of abortion and support the Virginia Pain-Capable Unborn Child Protection Act. David is endorsed by the Virginia Society for Human Life.' This position — opposing taxpayer funding while supporting the Pain-Capable Unborn Child Protection Act — aligns with value 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life).",
VERIFY,bio-only:unverified,Dewey Gordon Bryan,-470801,(none),(not seated),f,t,Social Security,3.0,,2,2,t,305d2ded-2833-4cad-a7e7-e001972d9947,87d20824-a6e9-407b-983c-65440084a0ab,https://ballotpedia.org/Dewey_Gordon_Bryan,"Bryan's survey opposes Republican plans to privatize Social Security investments in the stock market, warning benefits are already projected to fall short, without proposing a specific benefit expansion of his own.",
VERIFY,bio-only:unverified,Dewey Gordon Bryan,-470801,(none),(not seated),f,t,United States Tariff Policy,1.0,,2,2,t,305d2ded-2833-4cad-a7e7-e001972d9947,683c8084-2281-4920-a07c-18439b2dd413,https://ballotpedia.org/Dewey_Gordon_Bryan,"In his 2026 Ballotpedia Candidate Connection survey, Bryan says ""idiotic and mathematically flawed tariff policies raised prices for EVERY American on EVERYTHING"" and that ""West Tennessee farmers [were] screwed by tariff policies the last 16 months.""",
