filer_id,candidate_name,committee_name,jurisdiction,last_filing_year,race_code,district_code,suggested_action,notes
1482082,JONATHAN FISHER,JONATHAN FISHER,OAKLAND,2025,0,0,create new politician,
1486730,CABRAL BONNER,CABRAL BONNER,OAKLAND,2026,0,0,create new politician,
1480541,STACEY OWENS,STACEY OWENS,OAKLAND,2025,0,0,create new politician,
1479984,WIENER'S COMMITTEE FOR AN AFFORDABLE CALIFORNIA; SCOTT,WIENER'S COMMITTEE FOR AN AFFORDABLE CALIFORNIA; SCOTT,OAKLAND,2025,0,0,create new politician (name needs research),
1473771,LEWIS FOR EBMUD BOARD 2024; VALERIE,LEWIS FOR EBMUD BOARD 2024; VALERIE,OAKLAND,2024,0,0,create new politician (name needs research),
1481892,BROOKTER FOR SUPERVISOR 2026; DJ,BROOKTER FOR SUPERVISOR 2026; DJ,OAKLAND,2025,0,0,create new politician (name needs research),
1485238,NILS NEHRENHEIM,NILS NEHRENHEIM,OAKLAND,2025,0,0,create new politician,
1479375,KATERINA IOANNIDES,KATERINA IOANNIDES,OAKLAND,2025,0,0,create new politician,
1481653,ALEXANDRA PARVIZSHAHI,ALEXANDRA PARVIZSHAHI,OAKLAND,2025,0,0,create new politician,
1482905,AROC ACTION,AROC ACTION,OAKLAND,2025,0,0,create new politician (name needs research),
1479016,STACEY OWENS,STACEY OWENS,OAKLAND,2025,0,0,create new politician,
1480791,LIBERTAD AYALA,LIBERTAD AYALA,OAKLAND,2025,0,0,create new politician,
1480853,PHILIP DREYFUSS,PHILIP DREYFUSS,OAKLAND,2025,0,0,create new politician,
1473672,TYRON JORDAN,TYRON JORDAN,OAKLAND,2024,0,0,create new politician,
1481413,LIZ PERLMAN,LIZ PERLMAN,OAKLAND,2025,0,0,create new politician,
1479482,DANA JESSICA T PAYCAO,DANA JESSICA T PAYCAO,OAKLAND,2025,0,0,create new politician,
1484482,GREENBELT ALLIANCE,GREENBELT ALLIANCE,OAKLAND,2025,0,0,create new politician (name needs research),
1459931,CHRISTINA SCARINGE,CHRISTINA SCARINGE,OAKLAND,2025,,,create new politician,
1469795,BERRY FOR OAKLAND SCHOOL BOARD 2024; PATRICE,BERRY FOR OAKLAND SCHOOL BOARD 2024; PATRICE,OAKLAND,2024,0,0,create new politician (name needs research),
1470254,TIFFANY SPEERS,TIFFANY SPEERS,OAKLAND,2024,0,0,create new politician,
1470267,TIFFANY SPEERS,TIFFANY SPEERS,OAKLAND,2024,0,0,create new politician,
1480575,STACY OWENS,STACY OWENS,OAKLAND,2025,0,0,create new politician,
1469825,"CHANDLER FOR SUPERVISOR 2024, SPONSORED BY EFFECTIVE GOVERNMENT; FAMILIES FOR A VIBRANT SAN FRANCISCO SUPPORTING TREVOR","CHANDLER FOR SUPERVISOR 2024, SPONSORED BY EFFECTIVE GOVERNMENT; FAMILIES FOR A VIBRANT SAN FRANCISCO SUPPORTING TREVOR",OAKLAND,2025,0,0,create new politician (name needs research),
1464244,COALITION FOR MORE HOUSING & REVITALIZED DOWNTOWN SAN FRANCISCO,COALITION FOR MORE HOUSING & REVITALIZED DOWNTOWN SAN FRANCISCO,OAKLAND,2024,0,0,create new politician (name needs research),
1485567,JORDAN FOR OAKLAND MAYOR 2030,JORDAN FOR OAKLAND MAYOR 2030,OAKLAND,2025,0,0,create new politician (name needs research),
1482014,CRISTINE SOTO DE BERRY,CRISTINE SOTO DE BERRY,OAKLAND,2025,0,0,create new politician,
1482069,JACOB HILL JR.,JACOB HILL JR.,OAKLAND,2025,0,0,create new politician,
1474070,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1474186,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1467401,CYNTHIA EATON,CYNTHIA EATON,OAKLAND,2024,0,0,create new politician,
1467766,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1486729,BONNER FOR ALAMEDA COUNTY JUDGE 2026,BONNER FOR ALAMEDA COUNTY JUDGE 2026,OAKLAND,2026,0,0,create new politician (name needs research),
1471118,SALOP FOR OAKLAND SCHOOL BOARD 2024; BENJAMIN,SALOP FOR OAKLAND SCHOOL BOARD 2024; BENJAMIN,OAKLAND,2024,0,0,create new politician (name needs research),
1483402,ACTIVATE AMERICA SUPPORTING PROP 50 (FEDERAL PAC ID #C00640300),ACTIVATE AMERICA SUPPORTING PROP 50 (FEDERAL PAC ID #C00640300),OAKLAND,2025,0,0,create new politician (name needs research),
1146818,EAST BAY MUNICIPAL UTILITY DISTRICT,EAST BAY MUNICIPAL UTILITY DISTRICT,OAKLAND,2025,,,create new politician (name needs research),
1486240,ANDRE SANFORD,ANDRE SANFORD,OAKLAND,2025,0,0,create new politician,
1468134,"MODESTO FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","MODESTO FOR BETTER HEALTHCARE, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2024,0,0,create new politician (name needs research),
1451889,REISS FOR PERALTA SCHOOL BOARD TRUSTEE 2022; CINDI,REISS FOR PERALTA SCHOOL BOARD TRUSTEE 2022; CINDI,OAKLAND,2025,0,0,create new politician (name needs research),
1483033,WALTER BLAIR,WALTER BLAIR,OAKLAND,2025,0,0,create new politician,
1475127,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1471861,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1476996,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1479950,BECKMAN FOR ASSEMBLY 2026; ELI,BECKMAN FOR ASSEMBLY 2026; ELI,OAKLAND,2025,0,0,create new politician (name needs research),
1482738,"KAZAN, STEVEN","KAZAN, STEVEN",OAKLAND,2025,0,0,create new politician (name needs research),
1480137,LICEA FOR ASSEMBLY 2026; PACO,LICEA FOR ASSEMBLY 2026; PACO,OAKLAND,2025,0,0,create new politician (name needs research),
1487216,JESSE HSIEH,JESSE HSIEH,OAKLAND,2026,0,0,create new politician,
1481700,LIBERTAD AYALA,LIBERTAD AYALA,OAKLAND,2025,0,0,create new politician,
1474178,CA BRIDGE,CA BRIDGE,OAKLAND,2024,0,0,create new politician (name needs research),
1481968,PARAG GUPTA,PARAG GUPTA,OAKLAND,2025,0,0,create new politician,
1481969,JOHN JERSIN,JOHN JERSIN,OAKLAND,2025,0,0,create new politician,
1471862,BUILDING A WORKING SF SPONSORED BY LABOR ORGANIZATIONS,BUILDING A WORKING SF SPONSORED BY LABOR ORGANIZATIONS,OAKLAND,2024,0,0,create new politician (name needs research),
1482008,JOE SUMMERS,JOE SUMMERS,OAKLAND,2025,0,0,create new politician,
1482068,PAUL FONG,PAUL FONG,OAKLAND,2025,0,0,create new politician,
1482122,KEN BERRICK,KEN BERRICK,OAKLAND,2025,0,0,create new politician,
1463355,CALAMUCI FOR DEMOCRATIC CENTRAL COMMITTEE 2024; DAN,CALAMUCI FOR DEMOCRATIC CENTRAL COMMITTEE 2024; DAN,OAKLAND,2025,0,0,create new politician (name needs research),
1468137,GUSTAVO MEDINA,GUSTAVO MEDINA,OAKLAND,2024,0,0,create new politician,
1489439,MILEY 2028; RE-ELECT SUPERVISOR NATE,MILEY 2028; RE-ELECT SUPERVISOR NATE,OAKLAND,2026,0,0,create new politician (name needs research),
1466802,CHANCE KAWAR,CHANCE KAWAR,OAKLAND,2024,0,0,create new politician,
1472242,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1472007,"PESKIN; REAL REFORM, A COALITION OF SMALL BUSINESSES, NEIGHBORS AND AARON","PESKIN; REAL REFORM, A COALITION OF SMALL BUSINESSES, NEIGHBORS AND AARON",OAKLAND,2024,0,0,create new politician (name needs research),
1470813,MIKE JACOB,MIKE JACOB,OAKLAND,2024,0,0,create new politician,
1466419,CALIFORNIA FORWARD NOW,CALIFORNIA FORWARD NOW,OAKLAND,2024,0,0,create new politician (name needs research),
1476726,CALIFORNIANS UNITED FOR PROGRESS,CALIFORNIANS UNITED FOR PROGRESS,OAKLAND,2024,0,0,create new politician (name needs research),
1474135,LAYNE FOR CABRILLO UNIFIED SCHOOL BOARD 2024; SOPHIA,LAYNE FOR CABRILLO UNIFIED SCHOOL BOARD 2024; SOPHIA,OAKLAND,2024,0,0,create new politician (name needs research),
1334638,ALAMEDA COUNTY TRANSPORTATION COMMISSION,ALAMEDA COUNTY TRANSPORTATION COMMISSION,OAKLAND,2025,,,create new politician (name needs research),
1467488,HOUSING AND ECONOMIC RIGHTS ADVOCATES (HERA),HOUSING AND ECONOMIC RIGHTS ADVOCATES (HERA),OAKLAND,2024,0,0,create new politician (name needs research),
1467983,MERIKA GOOLSBY,MERIKA GOOLSBY,OAKLAND,2024,0,0,create new politician,
1484204,COLOR OF CHANGE (NONPROFIT 501(C) (4)) - YES ON 50,COLOR OF CHANGE (NONPROFIT 501(C) (4)) - YES ON 50,OAKLAND,2025,0,0,create new politician (name needs research),
1488188,WONG FOR SUPERVISOR 2026; GROWSF SUPPORTING ALAN,WONG FOR SUPERVISOR 2026; GROWSF SUPPORTING ALAN,OAKLAND,2026,0,0,create new politician (name needs research),
1469067,COMMITTEE FOR SAFER PROGRESS FOR BERKELEY - SPONSORED BY LABOR ORGANIZATIONS; THE,COMMITTEE FOR SAFER PROGRESS FOR BERKELEY - SPONSORED BY LABOR ORGANIZATIONS; THE,OAKLAND,2024,0,0,create new politician (name needs research),
1464320,"COALITION FOR TREATMENT, COMPASSION AND ACCOUNTABILITY","COALITION FOR TREATMENT, COMPASSION AND ACCOUNTABILITY",OAKLAND,2024,0,0,create new politician (name needs research),
1469513,KIMBERLY DAVIS,KIMBERLY DAVIS,OAKLAND,2024,0,0,create new politician,
1479088,STACY OWENS,STACY OWENS,OAKLAND,2025,0,0,create new politician,
1465885,KIM TAVAGLIONE,KIM TAVAGLIONE,OAKLAND,2024,0,0,create new politician,
1466652,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1469824,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1460315,VASQUEZ'S ELECT IMMIGRANTS PAC; DULCE,VASQUEZ'S ELECT IMMIGRANTS PAC; DULCE,OAKLAND,2024,0,0,create new politician (name needs research),
1477510,SEAN MARX,SEAN MARX,OAKLAND,2024,0,0,create new politician,
1488187,SACHIN AGARWAL,SACHIN AGARWAL,OAKLAND,2026,0,0,create new politician,
1483066,ALEXANDRA PARVIZSHAHI,ALEXANDRA PARVIZSHAHI,OAKLAND,2025,0,0,create new politician,
1481937,JACKIE ELWARD,JACKIE ELWARD,OAKLAND,2025,0,0,create new politician,
1467010,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1467061,GUSTAVO MEDINA,GUSTAVO MEDINA,OAKLAND,2024,0,0,create new politician,
1485634,DAVE CORTESE,DAVE CORTESE,OAKLAND,2025,0,0,create new politician,
1467942,RADICAL ISSUES,RADICAL ISSUES,OAKLAND,2024,0,0,create new politician (name needs research),
1468241,BERKELEY COMMUNITY AND WORKERS FOR HEALTHY BUILDINGS,BERKELEY COMMUNITY AND WORKERS FOR HEALTHY BUILDINGS,OAKLAND,2024,0,0,create new politician (name needs research),
1475487,HENRY HITZ,HENRY HITZ,OAKLAND,2024,0,0,create new politician,
1004152,"FOSTER, RICK","FOSTER, RICK",OAKLAND,2025,0,0,create new politician (name needs research),
1467524,MATOURY FOR OAKLAND CITY COUNCIL AT-LARGE 2024; KANITHA,MATOURY FOR OAKLAND CITY COUNCIL AT-LARGE 2024; KANITHA,OAKLAND,2024,0,0,create new politician (name needs research),
1383205,MICHAEL COLBRUNO,MICHAEL COLBRUNO,OAKLAND,2025,,,create new politician,
1488945,JIBRI PEAVY,JIBRI PEAVY,OAKLAND,2026,0,0,create new politician,
1483116,"ROWENA BROWN, OAKLAND CITY COUNCIL 2024 OFFICEHOLDER ACCOUNT","ROWENA BROWN, OAKLAND CITY COUNCIL 2024 OFFICEHOLDER ACCOUNT",OAKLAND,2025,0,0,create new politician (name needs research),
1467123,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1473455,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1481965,RYAN KHOJASTEH,RYAN KHOJASTEH,OAKLAND,2025,0,0,create new politician,
1482100,SCOTT WIENER,SCOTT WIENER,OAKLAND,2025,0,0,create new politician,
1482149,CLAUDIA ROSSI,CLAUDIA ROSSI,OAKLAND,2025,0,0,create new politician,
1474938,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1473456,SUPPORT OUR FIRST RESPONDERS NOW! YES ON N,SUPPORT OUR FIRST RESPONDERS NOW! YES ON N,OAKLAND,2024,0,0,create new politician (name needs research),
1470817,MIKE JACOB,MIKE JACOB,OAKLAND,2024,0,0,create new politician,
1463962,GUPTA FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; PARAG,GUPTA FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; PARAG,OAKLAND,2024,0,0,create new politician (name needs research),
1223872,PERALTA COMMUNITY COLLEGE DISTRICT,PERALTA COMMUNITY COLLEGE DISTRICT,OAKLAND,2025,,,create new politician (name needs research),
1477601,JERSIN FOR BOARD OF EDUCATION 2026; JOHN,JERSIN FOR BOARD OF EDUCATION 2026; JOHN,OAKLAND,2024,0,0,create new politician (name needs research),
1466415,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1486149,HARRIS MOJADEDI,HARRIS MOJADEDI,OAKLAND,2026,0,0,create new politician,
1468546,JERSIN FOR BOARD OF EDUCATION 2024; JOHN,JERSIN FOR BOARD OF EDUCATION 2024; JOHN,OAKLAND,2024,0,0,create new politician (name needs research),
1482199,ARIANNA VAZQUEZ,ARIANNA VAZQUEZ,OAKLAND,2025,0,0,create new politician,
1488696,MICHAEL GOLDSTEIN,MICHAEL GOLDSTEIN,OAKLAND,2026,0,0,create new politician,
1425082,OAKLAND PUBLIC SCHOOL ACTION 2020,OAKLAND PUBLIC SCHOOL ACTION 2020,OAKLAND,2024,0,0,create new politician (name needs research),
1477603,CHARLENE WANG,CHARLENE WANG,OAKLAND,2024,0,0,create new politician,
1400908,EAST BAY COMMUNITY FOUNDATION (NONPROFIT 501 (C) (3) ),EAST BAY COMMUNITY FOUNDATION (NONPROFIT 501 (C) (3) ),OAKLAND,2024,0,0,create new politician (name needs research),
1482347,LAWRENCE COX,LAWRENCE COX,OAKLAND,2025,0,0,create new politician,
1466824,"JORDAN FOR OAKLAND CITY COUNCIL DISTRICT 3, 2024; TYRON","JORDAN FOR OAKLAND CITY COUNCIL DISTRICT 3, 2024; TYRON",OAKLAND,2024,0,0,create new politician (name needs research),
1484203,KISHSHANA PALMER,KISHSHANA PALMER,OAKLAND,2025,0,0,create new politician,
1458827,STEFANI FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; CATHERINE,STEFANI FOR DEMOCRATIC COUNTY CENTRAL COMMITTEE 2024; CATHERINE,OAKLAND,2024,0,0,create new politician (name needs research),
1393898,CALIFORNIA PUBLIC INTEREST RESEARCH GROUP EDUCATION FUND,CALIFORNIA PUBLIC INTEREST RESEARCH GROUP EDUCATION FUND,OAKLAND,2025,,,create new politician (name needs research),
1469893,DWAYNE AIKENS,DWAYNE AIKENS,OAKLAND,2024,0,0,create new politician,
1481568,ALEXANDRA PARVIZSHAHI,ALEXANDRA PARVIZSHAHI,OAKLAND,2025,0,0,create new politician,
1484470,"SAVE CALIFORNIA HEALTH CARE AND PUBLIC EDUCATION, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","SAVE CALIFORNIA HEALTH CARE AND PUBLIC EDUCATION, SPONSORED BY SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST",OAKLAND,2025,0,0,create new politician (name needs research),
1468729,KINGMAKERS OF OAKLAND,KINGMAKERS OF OAKLAND,OAKLAND,2024,0,0,create new politician (name needs research),
1486858,MAHAN FOR GOVERNOR 2026,MAHAN FOR GOVERNOR 2026,OAKLAND,2026,0,0,create new politician (name needs research),
1465884,LIBBY SCHAAF,LIBBY SCHAAF,OAKLAND,2024,0,0,create new politician,
1470468,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1464610,FOLSOM RESIDENTS SUPPORTING PUBLIC SAFETY AND QUALITY OF LIFE,FOLSOM RESIDENTS SUPPORTING PUBLIC SAFETY AND QUALITY OF LIFE,OAKLAND,2025,0,0,create new politician (name needs research),
1482081,YESENIA SANCHEZ,YESENIA SANCHEZ,OAKLAND,2025,0,0,create new politician,
1481414,"FIRST-TIME HOME BUYERS, SPONSORED BY AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299","FIRST-TIME HOME BUYERS, SPONSORED BY AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299",OAKLAND,2025,0,0,create new politician (name needs research),
1475736,VICTORIA SANDFORD,VICTORIA SANDFORD,OAKLAND,2024,0,0,create new politician,
1478689,"OAKLANDERS FOR SAFE, CLEAN STREETS, YES ON MEASURE A 2025","OAKLANDERS FOR SAFE, CLEAN STREETS, YES ON MEASURE A 2025",OAKLAND,2025,0,0,create new politician (name needs research),
1467043,"TRIVEDI, SMITA","TRIVEDI, SMITA",OAKLAND,2024,0,0,create new politician (name needs research),
1473487,"FARRELL FOR MAYOR; STOP MAGA MARK 2024, OPPOSING","FARRELL FOR MAYOR; STOP MAGA MARK 2024, OPPOSING",OAKLAND,2024,0,0,create new politician (name needs research),
1473480,BINTI,BINTI,OAKLAND,2024,0,0,create new politician (name needs research),
1467941,SEAN DONAHOE,SEAN DONAHOE,OAKLAND,2024,0,0,create new politician,
1463446,SANGIRARDI FOR BART BOARD 2024; JOE,SANGIRARDI FOR BART BOARD 2024; JOE,OAKLAND,2025,0,0,create new politician (name needs research),
1470076,THOMPSON FOR OAKLAND SCHOOL BOARD 2024; CLIFFORD,THOMPSON FOR OAKLAND SCHOOL BOARD 2024; CLIFFORD,OAKLAND,2024,0,0,create new politician (name needs research),
1475133,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1475489,"WARE DIRECTOR, OAKLAND BOARD OF EDUCATION NOVEMBER 2024; COMMITTEE TO ELECT DOMONIC","WARE DIRECTOR, OAKLAND BOARD OF EDUCATION NOVEMBER 2024; COMMITTEE TO ELECT DOMONIC",OAKLAND,2024,0,0,create new politician (name needs research),
1477028,ISLAM SALEH AYYAD,ISLAM SALEH AYYAD,OAKLAND,2024,0,0,create new politician,
1467441,SAMUEL MERRITT UNIVERSITY,SAMUEL MERRITT UNIVERSITY,OAKLAND,2025,0,0,create new politician (name needs research),
1468625,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1469143,REVITALIZE SAN FRANCISCO,REVITALIZE SAN FRANCISCO,OAKLAND,2024,0,0,create new politician (name needs research),
1482890,COALITION FOR RESPONSIBLE HOUSING,COALITION FOR RESPONSIBLE HOUSING,OAKLAND,2025,0,0,create new politician (name needs research),
1465839,INSTITUTE FOR COLLEGE ACCESS & SUCCESS; THE,INSTITUTE FOR COLLEGE ACCESS & SUCCESS; THE,OAKLAND,2025,,,create new politician (name needs research),
1481973,SUPRYIA RAY,SUPRYIA RAY,OAKLAND,2025,0,0,create new politician,
1481984,JOAQUIN JIMENEZ,JOAQUIN JIMENEZ,OAKLAND,2024,0,0,create new politician,
1482054,SCOTT WIENER,SCOTT WIENER,OAKLAND,2025,0,0,create new politician,
1482117,ROBERT RABURN,ROBERT RABURN,OAKLAND,2025,0,0,create new politician,
1485058,GRISHAM FOR OAKLAND MAYOR 2026; BRENDA,GRISHAM FOR OAKLAND MAYOR 2026; BRENDA,OAKLAND,2025,0,0,create new politician (name needs research),
1489489,MANDELMAN FOR ASSEMBLY 2028; RAFAEL,MANDELMAN FOR ASSEMBLY 2028; RAFAEL,OAKLAND,2026,0,0,create new politician (name needs research),
1465871,"UNGER FOR CITY COUNCIL 2024; OAKLAND CITIZENS FOR PUBLIC SAFETY, SUPPORTING ZAC","UNGER FOR CITY COUNCIL 2024; OAKLAND CITIZENS FOR PUBLIC SAFETY, SUPPORTING ZAC",OAKLAND,2024,0,0,create new politician (name needs research),
1472204,RICHARD SCHNEIDER,RICHARD SCHNEIDER,OAKLAND,2024,0,0,create new politician,
1479483,DAFNA GOZANI,DAFNA GOZANI,OAKLAND,2025,0,0,create new politician,
1484891,SHERRILL FOR SUPERVISOR 2026; GROWSF SUPPORTING STEPHEN,SHERRILL FOR SUPERVISOR 2026; GROWSF SUPPORTING STEPHEN,OAKLAND,2025,0,0,create new politician (name needs research),
1466418,MARIO JUAREZ,MARIO JUAREZ,OAKLAND,2024,0,0,create new politician,
1479167,STACY OWENS,STACY OWENS,OAKLAND,2025,0,0,create new politician,
1476842,LOREN TAYLOR,LOREN TAYLOR,OAKLAND,2024,0,0,create new politician,
1487263,"AFFORDABLE, SAFE COLLEGES FOR ALL","AFFORDABLE, SAFE COLLEGES FOR ALL",OAKLAND,2026,0,0,create new politician (name needs research),
1472472,JACKIE LYNN RAY RAY,JACKIE LYNN RAY RAY,OAKLAND,2024,0,0,create new politician,
1459641,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299 INDEPENDENT EXPENDITURE COMMITTEE","AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES LOCAL 3299 INDEPENDENT EXPENDITURE COMMITTEE",OAKLAND,2024,0,0,create new politician (name needs research),
1461549,PRICE; SAVE ALAMEDA FOR EVERYONE (SAFE) : RECALL DA,PRICE; SAVE ALAMEDA FOR EVERYONE (SAFE) : RECALL DA,OAKLAND,2025,0,0,create new politician (name needs research),
1479364,PAULA THOMAS,PAULA THOMAS,OAKLAND,2025,0,0,create new politician,
1484332,BROOKE FOR SUPERVISOR 2026; LORI,BROOKE FOR SUPERVISOR 2026; LORI,OAKLAND,2025,0,0,create new politician (name needs research),
1465985,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1485566,TYRON JORDAN,TYRON JORDAN,OAKLAND,2025,0,0,create new politician,
1466642,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1475777,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1479660,ANDERSON-OAKLAND-DISTRICT 2 CITY COUNCIL 2025; ELECT,ANDERSON-OAKLAND-DISTRICT 2 CITY COUNCIL 2025; ELECT,OAKLAND,2025,0,0,create new politician (name needs research),
1481133,MARY DUNCAN,MARY DUNCAN,OAKLAND,2025,0,0,create new politician,
1467124,DIN FOR ASSEMBLY 2024; COMMUNITY VOICES FOR OMAR,DIN FOR ASSEMBLY 2024; COMMUNITY VOICES FOR OMAR,OAKLAND,2024,0,0,create new politician (name needs research),
1472091,YES ON P,YES ON P,OAKLAND,2024,0,0,create new politician (name needs research),
1471430,PAUL ANTONY-LEVINE,PAUL ANTONY-LEVINE,OAKLAND,2024,0,0,create new politician,
1473885,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1472870,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1472906,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1468164,GUSTAVO MEDINA,GUSTAVO MEDINA,OAKLAND,2024,0,0,create new politician,
1481920,TARA SREEKRISHNAN,TARA SREEKRISHNAN,OAKLAND,2025,0,0,create new politician,
1478352,KALRA FOR ASSEMBLY 2026; ASH,KALRA FOR ASSEMBLY 2026; ASH,OAKLAND,2025,0,0,create new politician (name needs research),
1469670,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1469794,"BENJAMIN ""SAM"" DAVIS","BENJAMIN ""SAM"" DAVIS",OAKLAND,2024,0,0,create new politician,
1475778,LOGAN FOR CITY COUNCIL 2024; TOGETHER FOR OAKLANDS FAMILIES IN SUPPORT OF WARREN,LOGAN FOR CITY COUNCIL 2024; TOGETHER FOR OAKLANDS FAMILIES IN SUPPORT OF WARREN,OAKLAND,2024,0,0,create new politician (name needs research),
1470296,MC INTYRE FOR TRACY CITY COUNCIL 2024; GUY,MC INTYRE FOR TRACY CITY COUNCIL 2024; GUY,OAKLAND,2024,0,0,create new politician (name needs research),
1484616,KATE DANIELS,KATE DANIELS,OAKLAND,2025,0,0,create new politician,
1456335,PRESTON FOR SUPERVISOR 2024; COALITION TO GROW SAN FRANCISCO - GROW SF PAC OPPOSING,PRESTON FOR SUPERVISOR 2024; COALITION TO GROW SAN FRANCISCO - GROW SF PAC OPPOSING,OAKLAND,2024,0,0,create new politician (name needs research),
1472613,DANINO FOR OAKLAND CITY COUNCIL 2024; SHAWN,DANINO FOR OAKLAND CITY COUNCIL 2024; SHAWN,OAKLAND,2024,0,0,create new politician (name needs research),
1468619,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1476247,SAABIR LOCKETT,SAABIR LOCKETT,OAKLAND,2024,0,0,create new politician,
1466158,MAYRA ALVARADO,MAYRA ALVARADO,OAKLAND,2024,0,0,create new politician,
1477156,PECHENUK FOR OAKLAND MAYOR 2025,PECHENUK FOR OAKLAND MAYOR 2025,OAKLAND,2025,0,0,create new politician (name needs research),
1483115,ALEXANDRA PARVIZSHAHI,ALEXANDRA PARVIZSHAHI,OAKLAND,2025,0,0,create new politician,
1477525,LORAINE BINION,LORAINE BINION,OAKLAND,2024,0,0,create new politician,
1477532,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1481966,MICHAEL LAI,MICHAEL LAI,OAKLAND,2025,0,0,create new politician,
1481999,MIKE MC GUIRE,MIKE MC GUIRE,OAKLAND,2025,0,0,create new politician,
1482055,DAVE CORTESE,DAVE CORTESE,OAKLAND,2025,0,0,create new politician,
1482111,NATHAN A MILEY,NATHAN A MILEY,OAKLAND,2025,0,0,create new politician,
1474575,"ATKINS FOR GOVERNOR 2026, SPONSORED BY CARPENTERS; WORKING FAMILIES SUPPORT TONI","ATKINS FOR GOVERNOR 2026, SPONSORED BY CARPENTERS; WORKING FAMILIES SUPPORT TONI",OAKLAND,2024,0,0,create new politician (name needs research),
1478179,"ALFANO, ANDREA","ALFANO, ANDREA",OAKLAND,2025,0,0,create new politician (name needs research),
1489020,"BENJAMIN ""SAM"" DAVIS","BENJAMIN ""SAM"" DAVIS",OAKLAND,2026,0,0,create new politician,
1459880,KBUSHYAN FOR LA CITY COUNCIL 2024; SAM,KBUSHYAN FOR LA CITY COUNCIL 2024; SAM,OAKLAND,2024,0,0,create new politician (name needs research),
1467388,STACY OWENS,STACY OWENS,OAKLAND,2024,0,0,create new politician,
1476873,TYRON C. JORDAN,TYRON C. JORDAN,OAKLAND,2024,0,0,create new politician,
1472382,GALLO FOR OAKLAND CITY COUNCIL 2024; RE-ELECT NOEL,GALLO FOR OAKLAND CITY COUNCIL 2024; RE-ELECT NOEL,OAKLAND,2024,0,0,create new politician (name needs research),
1482492,WANG FOR OAKLAND COUNCIL D2 2026; CHARLENE,WANG FOR OAKLAND COUNCIL D2 2026; CHARLENE,OAKLAND,2025,0,0,create new politician (name needs research),
1483649,KIM FOR SCHOOL BOARD JUNE 2026,KIM FOR SCHOOL BOARD JUNE 2026,OAKLAND,2025,0,0,create new politician (name needs research),
1478350,ASH KALRA,ASH KALRA,OAKLAND,2025,0,0,create new politician,
1458304,PECHENUK FOR ASSEMBY 2024; FRIENDS OF MINDY,PECHENUK FOR ASSEMBY 2024; FRIENDS OF MINDY,OAKLAND,2024,0,0,create new politician (name needs research),
