politician_id,topic_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
3cc5cece-cec0-4490-8faa-37a6b66231c7,87d20824-a6e9-407b-983c-65440084a0ab,social-security,1,"Sanders co-chairs the Expand Social Security Caucus and introduced legislation to increase benefits by $2,400 per year funded by eliminating the payroll tax cap on incomes above $250,000, stating no cuts and no privatization under any circumstances.",https://sanders.senate.gov/issues/,https://www.ontheissues.org/Senate/Bernie_Sanders.htm,
3cc5cece-cec0-4490-8faa-37a6b66231c7,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"Sanders opposes most free trade agreements including NAFTA and TPP as harmful to American workers and supports selective tariffs against countries that engage in currency manipulation or unfair trade, prioritizing worker protections over either free trade or blanket protectionism.",https://sanders.senate.gov/issues/,https://www.ontheissues.org/Senate/Bernie_Sanders.htm,
3cc5cece-cec0-4490-8faa-37a6b66231c7,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,1,"Sanders proposes a top marginal income tax rate over 50%, an 8% wealth tax on fortunes over $10 billion, a 65% federal estate tax, a Wall Street speculation tax, and a 95% windfall profits tax, the most aggressively progressive tax platform in the Senate.",https://en.wikipedia.org/wiki/Political_positions_of_Bernie_Sanders,https://www.ontheissues.org/Senate/Bernie_Sanders.htm,
3cc5cece-cec0-4490-8faa-37a6b66231c7,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,1,"Sanders is an unconditional supporter of transgender rights with a 100% HRC rating, has opposed all legislation restricting transgender participation in sports or public life, and consistently advocates for allowing transgender individuals to participate fully without restrictions.",https://www.ontheissues.org/Senate/Bernie_Sanders.htm,,
3cc5cece-cec0-4490-8faa-37a6b66231c7,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Sanders voted YES on the April 2024 Ukraine foreign aid package providing continued military and economic support to help Ukraine defend itself, while also calling for diplomatic negotiations alongside military assistance and expressing concern about escalation risks.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1181/vote_118_1_00136.htm,https://www.ontheissues.org/Senate/Bernie_Sanders.htm,
3cc5cece-cec0-4490-8faa-37a6b66231c7,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,1,"Sanders supports automatic voter registration at age 18, restoring voting rights for incarcerated individuals while they serve their sentences, opposing all voter ID laws as suppressive, and expanding mail-in and early voting universally without excuse requirements.",https://www.ontheissues.org/Senate/Bernie_Sanders.htm,https://en.wikipedia.org/wiki/Political_positions_of_Bernie_Sanders,
100de02f-b44d-4587-9b90-19aa5081708c,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,1,"Schatz is strongly pro-choice and supports unrestricted legal abortion access, defending a constitutional right to make decisions about her body and opposing anti-abortion limitations on services or federal funding for family planning.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://www.schatz.senate.gov/about/issues/civil-rights-and-criminal-justice,
100de02f-b44d-4587-9b90-19aa5081708c,666bf03d-81fc-4138-ab15-69ae734c9023,ai-regulation,3,"Schatz co-authored the CHATBOT Act requiring child safety measures on AI platforms, pressed AI companies for transparency disclosures on risks, and opposed Trump executive order preventing states from regulating AI; he favors basic safety requirements and transparency without heavy pre-deployment government approval.",https://www.schatz.senate.gov/newsroom/press-releases,https://www.schatz.senate.gov/about/issues/technology,https://en.wikipedia.org/wiki/Brian_Schatz
100de02f-b44d-4587-9b90-19aa5081708c,92730f69-ae57-401c-8ad1-2d07834a895d,campaign-finance,2,"Schatz supports small-donor matching funds and campaign finance reform, cosponsoring legislation to limit dark money and strictly limit corporate donations; OTI notes he backs campaign finance reform with small-donor public matching as a key democratic reform.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz,
100de02f-b44d-4587-9b90-19aa5081708c,c1ac1330-47f7-44ec-baf3-c913d926b97c,childcare,2,"Schatz voted for the American Rescue Plan expanding childcare subsidies and tax credits and has consistently backed expanded federal investment in childcare affordability for working and middle-income families as part of his economic platform.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,"Schatz co-sponsored the Equality Act to prohibit discrimination on the basis of sexual orientation and gender identity under the Civil Rights Act, championed wage discrimination protections, and worked to restore military benefits for service members discharged for their sexual orientation.",https://www.schatz.senate.gov/about/issues/civil-rights-and-criminal-justice,https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz
100de02f-b44d-4587-9b90-19aa5081708c,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,2,"Schatz is one of the Senate climate champions known as the Three Climateers and co-authored climate provisions in the Inflation Reduction Act of 2022; he chaired the Senate Democrats Special Committee on the Climate Crisis and supports rapid transition to renewable energy with a goal of 50% clean electricity by 2030.",https://www.schatz.senate.gov/about/issues/climate-change,https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm
100de02f-b44d-4587-9b90-19aa5081708c,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,2,"Schatz terminated the Trump-era Southern border emergency declaration and criticized Republicans for spending $70 billion on ICE enforcement; his record reflects support for deporting only those who commit serious crimes while providing legal status to long-term residents.",https://www.schatz.senate.gov/newsroom/press-releases,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,2,"Schatz has earned a perfect score from the League of Conservation Voters and opposed the Keystone Pipeline; as a leading Senate climate advocate he supports stopping new fossil fuel drilling permits and transitioning to clean energy, though he has not called for an immediate ban on all existing production.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://www.schatz.senate.gov/about/issues/climate-change,https://en.wikipedia.org/wiki/Brian_Schatz
100de02f-b44d-4587-9b90-19aa5081708c,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,2,"Schatz authored the State Public Option Act to create a Medicaid-based public option for all Americans and has supported ACA expansion while cosponsoring Medicare for All-adjacent proposals; his primary legislation focuses on a public option alongside private insurance rather than immediate single-payer.",https://www.schatz.senate.gov/about/issues/health-care,https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm
100de02f-b44d-4587-9b90-19aa5081708c,4938766b-b45a-46e3-93bd-b8b30651271a,homelessness,2,"Schatz passed the YIMBY Act (signed December 2022) to eliminate exclusionary zoning barriers and has consistently secured tens of millions in federal homeless assistance grants for Hawaii; his approach emphasizes expanding shelter capacity and services while investing in housing supply.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.schatz.senate.gov/about/issues/housing-and-transportation,
100de02f-b44d-4587-9b90-19aa5081708c,669cac97-66a6-4087-b036-936fbe62efb3,housing,2,"Schatz passed the YIMBY Act (signed December 2022) to eliminate exclusionary zoning and increase affordable housing development, and has advocated for addressing fair housing violations and expanding rental assistance programs through his Appropriations Committee role.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.schatz.senate.gov/about/issues/housing-and-transportation,
100de02f-b44d-4587-9b90-19aa5081708c,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,"Schatz opposed religion-based immigration bans and terminated the Southern border emergency declaration; OTI notes he supports new visa utilization and pathways for immigrants, consistent with maintaining current immigration levels while streamlining the legal process and protecting long-term residents.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz,
100de02f-b44d-4587-9b90-19aa5081708c,9db07b16-1076-4b7d-ad89-ebe7b51f4336,judicial-criminal-justice,2,"Schatz restored Pell Grants for incarcerated people, improved compassionate release procedures for elderly prisoners, limited police access to military-grade weapons, and advanced police accountability through body camera legislation, reflecting a reform-focused approach over incarceration expansion.",https://www.schatz.senate.gov/about/issues/civil-rights-and-criminal-justice,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,448b1c9a-b6f3-42b8-8f39-d3bbb5bfa9ee,judicial-interpretation,1,"Schatz voted against the confirmations of Gorsuch, Kavanaugh, and Barrett while supporting Ketanji Brown Jackson, consistently opposing originalist nominees; he also supports filibuster reform to allow majority passage of progressive legislation and has advocated for expanding the Supreme Court.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Schatz authored the State Public Option Act (Medicaid expansion) and is a member of the Expand Social Security Caucus; he supports lowering the Medicare eligibility age and expanding Medicaid significantly, with his primary vehicle being a Medicaid-based public option rather than Medicare for All.",https://www.schatz.senate.gov/about/issues/health-care,https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm
100de02f-b44d-4587-9b90-19aa5081708c,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,"Schatz authored legislation requiring platforms to safeguard against misinformation and illegal content, championed the Kids Off Social Media Act restricting algorithmic targeting of minors, and pressed tech companies for accountability including mandatory transparency disclosures.",https://www.schatz.senate.gov/about/issues/technology,https://www.schatz.senate.gov/newsroom/press-releases,https://en.wikipedia.org/wiki/Brian_Schatz
100de02f-b44d-4587-9b90-19aa5081708c,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,"Schatz supports the For the People Act which mandates independent redistricting commissions and has backed Electoral College abolition and DC statehood; his democracy-strengthening record reflects support for independent commissions with equal representation from both major parties.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz,
100de02f-b44d-4587-9b90-19aa5081708c,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,2,"Schatz supports the Equality Act which extends civil rights protections over religious exemptions in employment and housing, while he supported a religious exemption from the ACA individual mandate; his record reflects protecting LGBTQ civil rights while allowing narrowly defined religious accommodations.",https://www.schatz.senate.gov/about/issues/civil-rights-and-criminal-justice,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"Schatz received a 100% rating from the Human Rights Campaign and sponsored 2015 legislation ensuring equal Social Security and veterans benefits for same-sex married couples; he has fully backed same-sex marriage with federal benefits and protections throughout his Senate tenure.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm,
100de02f-b44d-4587-9b90-19aa5081708c,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,"Schatz has consistently opposed voucher and school choice programs that divert taxpayer money from public schools; he opposes the Trump administration proposal to close the Department of Education and has secured significant federal funding for public schools.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://www.schatz.senate.gov/about/issues/education,
100de02f-b44d-4587-9b90-19aa5081708c,87d20824-a6e9-407b-983c-65440084a0ab,social-security,1,"Schatz is a member of the Expand Social Security Caucus and introduced the SAFE Social Security Act to increase benefits by over $150/month on average while removing the wage cap so all Americans pay their fair share; he has been rated 100% by the Alliance for Retired Americans.",https://www.schatz.senate.gov/newsroom/press-releases,https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz
100de02f-b44d-4587-9b90-19aa5081708c,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"Schatz criticized Trump blanket tariffs as raising prices for Americans but does not oppose all tariffs; OTI notes he conditionally supports trade agreements with environmental and labor protections attached, reflecting a selective approach to tariffs to protect key American industries rather than free trade absolutism or blanket protectionism.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://www.schatz.senate.gov/newsroom/press-releases,
100de02f-b44d-4587-9b90-19aa5081708c,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,1,"Schatz supports significantly raising taxes on wealthy individuals and large corporations; he authored the SAFE Social Security Act removing the payroll wage cap, supports income tax increases to balance budgets, opposes flat tax proposals, and targets corporate tax dodging through offshore profit shifting.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz,
100de02f-b44d-4587-9b90-19aa5081708c,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,1,"Schatz received a 100% HRC rating, co-sponsored the Equality Act prohibiting discrimination based on gender identity in public accommodations, and has no record of supporting any restrictions on transgender athletes; his consistent support for transgender rights places him at the most inclusive end of the scale.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://www.schatz.senate.gov/about/issues/civil-rights-and-criminal-justice
100de02f-b44d-4587-9b90-19aa5081708c,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Schatz voted for the April 2024 Ukraine aid package and spearheaded a unanimous 98-0 Senate resolution warning against allowing Putin to question U.S. officials; he also led demands for $19 billion in foreign assistance funding in 2026, consistent with providing current levels of military and economic aid to Ukraine.",https://en.wikipedia.org/wiki/Brian_Schatz,https://www.schatz.senate.gov/newsroom/press-releases,
100de02f-b44d-4587-9b90-19aa5081708c,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,1,"Schatz sponsored voter registration expansion bills, backed DC statehood, advocated abolishing the Electoral College, supports filibuster reform to pass voting rights legislation, and certified the 2020 election while supporting the Capitol riot investigation commission.",https://www.ontheissues.org/Senate/Brian_Schatz.htm,https://en.wikipedia.org/wiki/Brian_Schatz,
91f87a53-13bc-4d35-b3c8-49227ae80faa,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,2,"Cortez Masto co-sponsored the Women's Health Protection Act to protect abortion access through viability, received endorsements from EMILY's List and Planned Parenthood, voted NAY on the Born-Alive Abortion Survivors Protection Act (Feb 2019), and supports keeping Title X federal family planning funding.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,666bf03d-81fc-4138-ab15-69ae734c9023,ai-regulation,3,"No strong evidence of either heavy AI regulation or a completely hands-off approach; Cortez Masto has worked on consumer protection and technology issues as a member of the Senate Commerce Committee, suggesting support for basic safety testing and oversight requirements before deployment of advanced AI systems.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,92730f69-ae57-401c-8ad1-2d07834a895d,campaign-finance,2,"Cortez Masto called Citizens United 'a disaster for our democracy,' co-sponsored election access bills and an election holiday, and has consistently supported strict limits on corporate donations and dark money groups as part of her democracy reform platform.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,c1ac1330-47f7-44ec-baf3-c913d926b97c,childcare,2,"Cortez Masto voted for the American Rescue Plan which significantly expanded the Child and Dependent Care Tax Credit and childcare subsidies, and has consistently backed expanded federal investment in childcare affordability for working families as part of her economic platform.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,"Cortez Masto advocates for real equal-pay-for-equal-work legislation, supports LGBTQ+ rights, backed the George Floyd Justice in Policing Act, and introduced legislation encouraging corporate board diversity; her record reflects consistently strengthening civil rights enforcement and addressing systemic discrimination.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,3,"Cortez Masto has a 96% LCV lifetime score and 94% in 2025, voted for the Inflation Reduction Act, and supports transitioning to 100% clean energy; however she opposes the Yucca Mountain nuclear waste repository and has taken pragmatic positions on energy development for Nevada, indicating strong climate support with some accommodation for energy production.",https://www.lcv.org/congressional-scorecard/moc/catherine-cortez-masto,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm
91f87a53-13bc-4d35-b3c8-49227ae80faa,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,2,"Cortez Masto co-sponsored the Protecting Sensitive Locations Act (2019) requiring ICE supervisor approval before enforcement at schools and courthouses, backed legal representation for deported children, and in January 2026 announced opposition to a DHS funding bill citing ICE operations brutalizing U.S. citizens — indicating she would deport only immigrants who commit serious violent crimes.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,3,"Cortez Masto has a 96% LCV lifetime score, opposes taxpayer subsidies to Big Oil, and supports the continued transition to 100% clean energy; however, Nevada's energy landscape and her pragmatic Senate record indicate she supports maintaining current fossil fuel production levels with existing environmental regulations rather than banning new permits outright.",https://www.lcv.org/congressional-scorecard/moc/catherine-cortez-masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto
91f87a53-13bc-4d35-b3c8-49227ae80faa,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,2,"Cortez Masto opposes repealing the ACA, co-sponsored the Marketplace Certainty Act to stabilize health insurance markets, and has explicitly opposed converting Medicare to a voucher program — favoring a public option alongside private insurance rather than a single-payer system.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,4938766b-b45a-46e3-93bd-b8b30651271a,homelessness,2,"Cortez Masto supports expanding shelter capacity and services; her biography notes she works to lower housing costs for Nevadans and she has voted for American Rescue Plan provisions that funded homeless assistance, indicating a preference for service-based solutions and outreach workers over criminalization.",https://cortezmasto.senate.gov/about/biography,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,669cac97-66a6-4087-b036-936fbe62efb3,housing,2,"Cortez Masto has stated she works to lower housing costs for Nevada residents and backed the American Rescue Plan and IRA which included significant affordable housing provisions; her Senate record reflects support for building affordable housing units and expanding rental assistance programs for working families.",https://cortezmasto.senate.gov/about/biography,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,"Cortez Masto co-sponsored the Home Ownership Dreamers Act to protect DACA recipients and supports comprehensive immigration reform with an earned path to citizenship, increased high-skill and family-based visa caps, and legal representation for deported children.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,9db07b16-1076-4b7d-ad89-ebe7b51f4336,judicial-criminal-justice,2,"Cortez Masto was a former federal prosecutor and Nevada AG who emphasizes families can not get ahead if they don't feel safe, yet voted against Trump's more extreme judicial nominees and backed the George Floyd Justice in Policing Act — reflecting a balance that strengthens civil rights enforcement while maintaining law enforcement support.",https://cortezmasto.senate.gov/about/biography,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,448b1c9a-b6f3-42b8-8f39-d3bbb5bfa9ee,judicial-interpretation,2,"Cortez Masto voted against Trump's judicial nominees (including Adeel Mangi skepticism and Emil Bove opposition) and consistently backed nominees who interpret constitutional protections broadly; her support for filibuster reform into a talking filibuster model to advance voting rights reflects a living constitutionalist approach.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Cortez Masto explicitly stated she will fight to protect Medicare and Social Security and opposes converting Medicare to a voucher program, voted for the Inflation Reduction Act which allowed Medicare to negotiate drug prices, and has consistently backed expanding Medicare benefits including for dental and vision.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,3,"Cortez Masto has worked on consumer protection and technology accountability issues through the Senate Commerce Committee; her general approach prioritizes transparency and accountability for online platforms without evidence of either mandating heavy-handed content removal or opposing all government involvement in content moderation.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,"Cortez Masto sponsored election access bills, backed the For the People Act and Freedom to Vote Act which establish independent redistricting commissions, and supported the investigation into January 6 Capitol riots — consistently favoring independent redistricting with equal bipartisan representation over partisan legislative control.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,3,"Cortez Masto opposed allowing companies to withhold birth control coverage based on religious objections and supports LGBTQ+ rights, but no evidence of an explicitly strict separationist position or broad religious exemption stance; her record suggests a moderate balance between protecting religious practices and maintaining equal treatment under law.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"Cortez Masto voted Yea on the Respect for Marriage Act (Senate roll call 362, November 2022) requiring all states to recognize same-sex marriages and provide full federal benefits; as Nevada AG she initially defended the state's marriage ban but abandoned that defense after the Ninth Circuit ruling, and has fully supported marriage equality since.",https://www.senate.gov/legislative/LIS/roll_call_votes/vote1172/vote_117_2_00362.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm
91f87a53-13bc-4d35-b3c8-49227ae80faa,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,"Cortez Masto strongly opposes Education Savings Accounts and voucher programs that divert taxpayer money to private institutions, and has consistently advocated for fully funding public schools — OnTheIssues specifically records her as strongly opposing school vouchers.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,87d20824-a6e9-407b-983c-65440084a0ab,social-security,2,"Cortez Masto stated she will fight to protect Medicare and Social Security and opposes privatization, warning that private accounts subject Nevada seniors to the whims of the stock market; she supports strengthening the program with modest benefit increases funded in part by raising the income cap on payroll taxes.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"No strong evidence of either free-trade absolutism or blanket protectionism; Cortez Masto's Nevada-focused economic record and general Democratic mainstream positioning places her as using tariffs selectively to protect key American industries and jobs while opposing trade policies that harm Nevada's tourism and manufacturing sectors.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,2,"Cortez Masto stated she would lower the tax burden for the middle class and opposes tax proposals that balloon the federal deficit or benefit primarily the wealthy; she voted for the American Rescue Plan and IRA which funded social programs through higher corporate contributions, consistent with modestly increasing taxes on high earners while protecting middle-class rates.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
91f87a53-13bc-4d35-b3c8-49227ae80faa,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,2,"Cortez Masto has a strong LGBTQ+ rights record, co-sponsored the Equality Act protecting transgender individuals from discrimination in public accommodations, and has no evidence of supporting restrictions on transgender athletes; she voted in line with Biden positions 96% of the time, consistent with opposing S.9's transgender sports restrictions.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Cortez Masto's 96% Biden alignment score and Senate Democratic mainstream position indicates she voted for Ukraine aid packages; Wikipedia confirms she focuses on multilateral foreign policy engagement and condemned Chinese election interference with bipartisan action, consistent with continuing current military and economic aid to Ukraine.",https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,
91f87a53-13bc-4d35-b3c8-49227ae80faa,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,2,"Cortez Masto sponsored election access bills and an election holiday, voted to impeach President Trump for the January 6 Capitol attack, backed the January 6 investigation commission, and supports filibuster reform to advance voting rights legislation — consistent with expanding early voting and mail-in voting access for all voters.",https://www.ontheissues.org/Senate/Catherine_Cortez_Masto.htm,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,
