full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
"Kevin G. Honan","fossil-fuels",2.0,"Co-sponsored the 100% Renewable Energy by 2045 bill, which implies ceasing new fossil fuel permits as the state transitions to clean energy.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","healthcare",1.0,"Co-sponsored Medicare for All (H.1239), which would create a publicly funded single-payer system covering all Massachusetts residents regardless of insurance status.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","homelessness",2.0,"Co-sponsored Overdose Prevention Centers legislation, which decriminalizes supervised drug consumption and represents an investment in harm-reduction services over enforcement — aligning with decriminalizing public substance use and expanding services.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","housing",2.0,"Honan represents the 17th Suffolk district (Allston-Brighton), a dense urban area with significant housing cost pressures. His extensive progressive record including Medicare for All reflects strong public funding support. Matches value=2: rent caps and publicly funding new housing.","https://actonmass.org/legislators/kevin-honan","https://malegislature.gov/Legislators/Profile/KGH1",""
"Kevin G. Honan","immigration",1.0,"Honan cosponsored the Work and Family Mobility Act supporting undocumented residents accessing public services. Matches value=1.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","medicare/aid",1.0,"Co-sponsored Medicare for All (H.1239), which would expand Medicare to cover everyone regardless of age — the most expansive Medicare expansion position on the scale.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","same-sex-marriage",1.0,"Honan cosponsored the Healthy Youth Act (LGBTQ-inclusive sex education) reflecting strong LGBTQ support. Matches value=1: requiring all states to recognize same-sex marriages.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","school-vouchers",1.0,"Honan cosponsored the Abortion Access Act (which requires public funding) and Medicare for All. His overall support for public programs suggests strong opposition to diverting public school funding to private institutions. Matches value=1: fully funding public schools and eliminating voucher programs.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","taxes",1.0,"Honan cosponsored Medicare for All (publicly funded), rideshare union rights, and Stop Wage Theft. His extensive progressive bill cosponsorship record indicates support for significant tax increases to fund public programs. Matches value=1: significantly raising taxes on wealthy and large companies.","https://actonmass.org/legislators/kevin-honan","",""
"Kevin G. Honan","voting-rights",1.0,"Honan cosponsored same-day voter registration. Matches value=1 direction: expanding voting access significantly.","https://actonmass.org/legislators/kevin-honan","",""
"Michael J. Rodrigues","abortion",3.0,"Rodrigues is a Catholic Democrat from Fall River representing a socially conservative district, and did not co-sponsor the Abortion Access Act. His likely position reflects support for abortion access in the first trimester and for rape/incest/health cases without backing full public funding at all stages.","https://actonmass.org/bills/abortion-protection/","",""
"Michael J. Rodrigues","campaign-finance",3.0,"Rodrigues has sponsored S.507 on campaign finance reporting improvements for ballot question committees, indicating support for disclosure requirements as the core reform priority rather than more sweeping limits on private money.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","",""
"Michael J. Rodrigues","climate-change",3.0,"Rodrigues did not co-sponsor 100% Renewable Energy by 2045 and his sponsored legislation focuses on local community and fiscal issues. His budget work has included climate resilience funding, suggesting investment in clean energy while gradually reducing fossil fuel reliance.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","",""
"Michael J. Rodrigues","healthcare",3.0,"Rodrigues did not co-sponsor Medicare for All, and his role as Ways and Means chair shows a focus on fiscal sustainability. He supported free community college and transit subsidies in Senate budgets, indicating investment in social programs while maintaining the existing insurance structure.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","https://commonwealthbeacon.org/?s=michael+rodrigues+senate",""
"Michael J. Rodrigues","housing",3.0,"Rodrigues' bills focus on property tax relief for seniors and local governance. He has not co-sponsored tenant protection expansion legislation, indicating a targeted-subsidy approach to housing rather than broad rent control or market-only solutions.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","",""
"Michael J. Rodrigues","immigration",3.0,"Rodrigues did not co-sponsor the Safe Communities Act. Representing Fall River — a district with significant immigrant communities — his posture is likely to maintain current immigration levels and rules without significant expansion or restriction.","https://actonmass.org/bills/safe-communities-act/","",""
"Michael J. Rodrigues","local-immigration",3.0,"Rodrigues did not co-sponsor the Safe Communities Act, which would prohibit local police from cooperating with ICE. He likely follows federal law without directing active cooperation or proactive enforcement.","https://actonmass.org/bills/safe-communities-act/","",""
"Michael J. Rodrigues","school-vouchers",1.0,"As a senior MA Senate Democrat and budget chair who has steered education spending toward public higher education (free community college), Rodrigues opposes diverting public funds to private school vouchers, consistent with Massachusetts Democratic mainstream.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","",""
"Michael J. Rodrigues","taxes",2.0,"As Senate Ways and Means chair, Rodrigues has steered budgets that support expanded social services and education investment funded through the Fair Share Amendment surtax framework. His approach is modestly progressive on revenue without dramatically raising taxes across the board.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","https://commonwealthbeacon.org/?s=michael+rodrigues+senate",""
"Michael J. Rodrigues","voting-rights",3.0,"Rodrigues is a MA State Senator from the First Bristol and Plymouth District. His existing stances show moderate Democratic positions at value=3 across most topics. His climate-change=3, healthcare=3 pattern suggests moderate approach to voting rights. Matches value=3: standardizing voter ID requirements while ensuring free IDs available.","https://malegislature.gov/Legislators/Profile/MJR0/BillsSponsored","https://commonwealthbeacon.org/?s=michael+rodrigues+senate",""
"Rob Consalvo","civil-rights",2.0,"Consalvo cosponsored the Stop Wage Theft bill addressing economic discrimination. His 2021 mayoral campaign emphasized addressing inequality in Boston neighborhoods. Matches value=2: strengthening civil rights enforcement.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","climate-change",3.0,"Consalvo has not cosponsored any climate bills on actonmass, suggesting moderate rather than progressive climate stance. His Housing committee role and Menino-style moderation indicates a middle position. Matches value=3: investing in clean energy while gradually reducing reliance on fossil fuels.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","healthcare",2.0,"As 2021 Boston mayoral candidate and MA state representative, Consalvo supported expanding healthcare access. Wikipedia notes he served on Ted Kennedy Health committee staff. Matches value=2: affordable coverage through public programs and regulated private insurance.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","homelessness",2.0,"Consalvo cosponsored the Prison Moratorium bill supporting criminal justice reform redirecting resources to services. As 2021 Boston mayor candidate emphasized community-based approaches. Matches value=2: decriminalizing and investing in shelter/outreach.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","housing",3.0,"Consalvo served on the Joint Committee on Housing. Wikipedia describes him as Menino-style moderate, working with developers on pragmatic housing solutions. Matches value=3: targeted subsidies and affordable projects assistance.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","immigration",1.0,"Consalvo cosponsored the Work and Family Mobility Act (driver license regardless of immigration status), supporting undocumented residents accessing public services. Matches value=1.","https://actonmass.org/legislators/rob-consalvo","",""
"Rob Consalvo","jail-capacity",1.0,"Co-sponsored the Prison Moratorium bill, which would halt new prison and jail construction and redirect funding to community-based alternatives — the most expansive decarceration position on the scale.","https://actonmass.org/legislators/rob-consalvo","",""
"Rob Consalvo","same-sex-marriage",2.0,"Consalvo cosponsored the Healthy Youth Act (comprehensive sex education including LGBTQ topics) and as 2021 Boston mayor candidate expressed support for LGBTQ equality. Matches value=2: allowing same-sex marriage nationwide.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","taxes",2.0,"Consalvo cosponsored Stop Wage Theft and supported labor protections throughout his career on Boston City Council and as a mayoral candidate. Matches value=2: moderately raising taxes on wealthy to fund existing services.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
"Rob Consalvo","voting-rights",2.0,"Consalvo as a Democratic MA state rep in Boston has supported expanding civic participation. His overall progressive-leaning bill record suggests support for ballot access expansion. Matches value=2: expanding early voting and mail-in voting.","https://actonmass.org/legislators/rob-consalvo","https://en.wikipedia.org/wiki/Robert_Consalvo",""
