link_id,politician_id,row_name,row_district,source_system,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,prior_status,name_match,verdict,basis,reason,name_only_lead
fe9f27e2-9aa3-4ed0-a5c4-2277549ec178,81f85c7b-7abf-4b9e-80f0-38daf0d48fba,Joseph Crawford,Westside Union SD,cal_access,1230098,CRAWFORD FOR CITY COUNCIL,CRAWFORD FOR CITY COUNCIL,707,TERMINATED 04/05/2005,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1230098 ""CRAWFORD FOR CITY COUNCIL"" -- a campaign for a city council, not for the Westside Union SD board; this row is a CA_0159 no-evidence Westside Union SD placeholder (deactivated)",
d23ea6c4-fce1-4f1f-8bdf-770c9351b11d,81f85c7b-7abf-4b9e-80f0-38daf0d48fba,Joseph Crawford,Westside Union SD,cal_access,1315260,"CRAWFORD SR., COMMITTEE TO ELECT REV. WESLEY","CRAWFORD SR., COMMITTEE TO ELECT REV. WESLEY",661,TERMINATED 09/17/2015,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1315260 ""CRAWFORD SR., COMMITTEE TO ELECT REV. WESLEY"" -- names a different person (Rev. Wesley Crawford Sr.); this row is a CA_0159 no-evidence Westside Union SD placeholder (deactivated)",
c8268408-7e60-4ccc-8c38-d750c5b5f4e6,81f85c7b-7abf-4b9e-80f0-38daf0d48fba,Joseph Crawford,Westside Union SD,cal_access,1325386,CRAWFORD FOR JUDGE 2010,CRAWFORD FOR JUDGE 2010,408,TERMINATED 12/12/2012,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1325386 ""CRAWFORD FOR JUDGE 2010"" -- a campaign for a judgeship, not for the Westside Union SD board; this row is a CA_0159 no-evidence Westside Union SD placeholder (deactivated)",
60efa62b-51c7-44d8-a740-e4b15728ea40,421390dd-e2cf-492b-bdd7-d5053a719592,Kathleen Ruane,East Whittier City SD,cal_access,1320511,RUANE FOR MAYOR OF SAN BRUNO 2009,RUANE FOR MAYOR OF SAN BRUNO 2009,650,TERMINATED 12/12/2017,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1320511 ""RUANE FOR MAYOR OF SAN BRUNO 2009"" -- a campaign for mayor (San Bruno), not for the East Whittier City SD board; this row is a CA_0159 no-evidence East Whittier City SD placeholder (deactivated)",
abdfa6a3-e0c3-41e1-9f0b-4c84e1ae9802,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1342382,"CHRISTENSEN FOR CITY COUNCIL 2012, CITIZENS FOR","CHRISTENSEN FOR CITY COUNCIL 2012, CITIZENS FOR",760,TERMINATED 05/28/2014,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1342382 ""CHRISTENSEN FOR CITY COUNCIL 2012, CITIZENS FOR"" -- a campaign for a city council, not for the Saugus Union SD board; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)",
17211610-c868-427f-803a-0166bfed6d0f,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1374912,CHRISTENSEN FOR SUPERVISOR 2015,CHRISTENSEN FOR SUPERVISOR 2015,415,TERMINATED 01/15/2016,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1374912 ""CHRISTENSEN FOR SUPERVISOR 2015"" -- a campaign for a county board of supervisors, not for the Saugus Union SD board; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)",
0f23c210-5239-49ac-9e1a-b0c2f3f17476,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1378512,CHRISTENSEN FOR SUPERVISOR 2016,CHRISTENSEN FOR SUPERVISOR 2016,805,TERMINATED 12/10/2016,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1378512 ""CHRISTENSEN FOR SUPERVISOR 2016"" -- a campaign for a county board of supervisors, not for the Saugus Union SD board; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)",
8c3c4e2e-b57d-4a3b-b0be-be007f029161,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1402755,CHRISTENSEN FOR AUDITOR 2018,CHRISTENSEN FOR AUDITOR 2018,805,TERMINATED 09/20/2018,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1402755 ""CHRISTENSEN FOR AUDITOR 2018"" -- a campaign for auditor, not for the Saugus Union SD board; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)",
7c0ad43a-bcde-4935-8924-a108aa6db598,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1446110,CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2022; LANCE,CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2022; LANCE,916,ACTIVE,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1446110 ""CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2022; LANCE"" -- a campaign for Superintendent of Public Instruction, not for the Saugus Union SD board; no evidence its candidate ever sought or held a Saugus Union SD seat; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)","Lance Christensen, candidate for Superintendent of Public Instruction 2022"
9b60ed73-49bf-4195-ac9c-99fcaf98c223,713aba1d-06cc-4631-97b5-de89302df717,Lance Christensen,Saugus Union SD,cal_access,1462631,CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2026 EXPLORATORY COMMITTEE; LANCE,CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2026 EXPLORATORY COMMITTEE; LANCE,916,TERMINATED 12/31/2024,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1462631 ""CHRISTENSEN FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2026 EXPLORATORY COMMITTEE; LANCE"" -- a campaign for Superintendent of Public Instruction, not for the Saugus Union SD board; no evidence its candidate ever sought or held a Saugus Union SD seat; this row is a CA_0159 no-evidence Saugus Union SD placeholder (deactivated)","Lance Christensen, Superintendent of Public Instruction 2026 exploratory"
85734a74-5f13-4291-83b0-1185b2e0e1ac,fce14caa-e78a-4538-ae4f-8657f53430ed,Linda Miller,Wilsona SD,la_socrata,1262901,Miller for Mayor,Miller for Mayor,,,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: LA City committee ""Miller for Mayor"" -- LA City Ethics records the candidate as Addie Miller, Mayor of Los Angeles (2005); this row is a CA_0159 no-evidence Wilsona SD placeholder (deactivated)",
2363ec12-55be-40a4-b01b-c7f0e40b6ad4,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1022479,REED FOR ASSEMBLY,REED FOR ASSEMBLY,213,TERMINATED 12/01/1990,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1022479 ""REED FOR ASSEMBLY"" -- a campaign for the State Assembly, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
47b1f7b5-a5f9-4915-ad4f-e32f549c5b94,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1065884,"REED 1996, LARRY K., MEMBER OF THE STATE ASSEMBLY, DISTRICT 64","REED 1996, LARRY K., MEMBER OF THE STATE ASSEMBLY, DISTRICT 64",909,TERMINATED 09/19/1995,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1065884 ""REED 1996, LARRY K., MEMBER OF THE STATE ASSEMBLY, DISTRICT 64"" -- a campaign for the State Assembly (Larry K. Reed, District 64), not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
5962674e-ad62-43a0-9217-8edf20537442,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1227647,REED CITIZENS FOR,REED CITIZENS FOR,949,TERMINATED 09/05/2000,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1227647 ""REED CITIZENS FOR"" -- an Orange County committee (filer area code 949, terminated 2000); nothing ties it to a Lorene Reed or to Antelope Valley Joint Union HSD; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
98f7f68f-d21e-4a30-8d66-1ca3acbfeee2,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1238811,REED FOR SCHOOL BOARD,REED FOR SCHOOL BOARD,831,TERMINATED 12/16/2017,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1238811 ""REED FOR SCHOOL BOARD"" -- a Central Coast committee (filer area code 831); nothing ties it to a Lorene Reed or to Antelope Valley Joint Union HSD; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
e460bced-8a62-4cb3-a257-7827a923e349,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1250974,CITIZENS FOR REED SCHOOLS,CITIZENS FOR REED SCHOOLS,415,TERMINATED 07/02/2003,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1250974 ""CITIZENS FOR REED SCHOOLS"" -- a Marin County committee (filer area code 415) whose name matches the Reed Union School District (Tiburon), not a person; nothing ties it to a Lorene Reed or to Antelope Valley Joint Union HSD; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
e987524c-544f-4c24-bee0-d73ed5ea5347,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1319525,REED FOR SCHOOL BOARD 09,REED FOR SCHOOL BOARD 09,209,TERMINATED 12/31/2009,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1319525 ""REED FOR SCHOOL BOARD 09"" -- a Central Valley committee (filer area code 209); nothing ties it to a Lorene Reed or to Antelope Valley Joint Union HSD; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
c781abdf-ffd7-4041-8cf7-16d20c15b884,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1345026,REED FOR CITY COUNCIL 2012,REED FOR CITY COUNCIL 2012,559,TERMINATED 01/30/2013,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1345026 ""REED FOR CITY COUNCIL 2012"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
c0ff890e-f383-42ee-94af-5f2cf31c821a,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1347711,REED FOR COUNCIL 2012,REED FOR COUNCIL 2012,213,TERMINATED 12/17/2012,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1347711 ""REED FOR COUNCIL 2012"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
e77e79e9-f93c-4384-80c8-5a0949d91cce,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1369522,REED FOR COUNCIL 2022,REED FOR COUNCIL 2022,760,TERMINATED 06/26/2023,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1369522 ""REED FOR COUNCIL 2022"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
f28f08e1-d835-4a6b-93f1-756e2eb2c4bc,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1435617,REED FOR SANTA BARBARA CITY COUNCIL 2021,REED FOR SANTA BARBARA CITY COUNCIL 2021,805,TERMINATED 01/10/2022,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1435617 ""REED FOR SANTA BARBARA CITY COUNCIL 2021"" -- a campaign for a city council (Santa Barbara), not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
6996bf05-2220-4eb3-bf12-9533a0b25f16,a7e73528-e586-479b-99b5-d5eaa0fc6f42,Lorene Reed,Antelope Valley Joint Union HSD,cal_access,1453983,REED FOR ATWATER ELEMENTARY SCHOOL BOARD - AREA 5 - 2022,REED FOR ATWATER ELEMENTARY SCHOOL BOARD - AREA 5 - 2022,209,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1453983 ""REED FOR ATWATER ELEMENTARY SCHOOL BOARD - AREA 5 - 2022"" -- a campaign for the board of a different school district, not for the Antelope Valley Joint Union HSD board; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)",
99c3a659-b13c-4ae9-aa89-5796083f243a,851b6001-b75d-4c50-82af-a7b9b816bb04,Maria Beasley,Mountain View SD,cal_access,1365047,BEASLEY FOR SUPERVISOR 2014,BEASLEY FOR SUPERVISOR 2014,909,TERMINATED 06/30/2015,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1365047 ""BEASLEY FOR SUPERVISOR 2014"" -- a campaign for a county board of supervisors, not for the Mountain View SD board; this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)",
e5cd47bf-daba-40d7-ae87-4d21f69897b5,d3a9f508-ebc5-4a7b-ba1a-8dc71827d720,Maria Felix,Hawthorne SD,cal_access,1310002,FELIX FOR SEASIDE COUNCIL,FELIX FOR SEASIDE COUNCIL,831,TERMINATED 07/31/2010,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1310002 ""FELIX FOR SEASIDE COUNCIL"" -- a campaign for a city council, not for the Hawthorne SD board; this row is a CA_0159 no-evidence Hawthorne SD placeholder (deactivated)",
c35e07f3-ebd8-42a8-b976-1c1dcb56da06,1d5c3afc-9614-4090-b083-3458f334a9be,Mary Chadwick,Sulphur Springs Union SD,cal_access,1241184,CHADWICK FOR JUDGE,CHADWICK FOR JUDGE,408,TERMINATED 04/18/2003,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1241184 ""CHADWICK FOR JUDGE"" -- a campaign for a judgeship, not for the Sulphur Springs Union SD board; this row is a CA_0159 no-evidence Sulphur Springs Union SD placeholder (deactivated)",
25735a87-bb92-4444-a41b-72608948cd54,1d5c3afc-9614-4090-b083-3458f334a9be,Mary Chadwick,Sulphur Springs Union SD,cal_access,1244863,CHADWICK FOR PALOMAR COLLEGE GOVERNING BOARD 2012,CHADWICK FOR PALOMAR COLLEGE GOVERNING BOARD 2012,760,TERMINATED 12/31/2012,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1244863 ""CHADWICK FOR PALOMAR COLLEGE GOVERNING BOARD 2012"" -- a campaign for a community college board, not for the Sulphur Springs Union SD board; this row is a CA_0159 no-evidence Sulphur Springs Union SD placeholder (deactivated)",
e21c5e75-ad45-4bfe-b173-799e7ec9534c,af7efbff-3408-4579-a6ba-f9c76c0590e9,Michael Layne,Antelope Valley Joint Union HSD,cal_access,1331044,"LAYNE FOR REDLANDS CITY COUNCIL 2010, MIKE","LAYNE FOR REDLANDS CITY COUNCIL 2010, MIKE",951,TERMINATED 01/14/2011,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1331044 ""LAYNE FOR REDLANDS CITY COUNCIL 2010, MIKE"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; no evidence its candidate ever sought or held an Antelope Valley Joint Union HSD seat; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)","Mike Layne, Redlands City Council candidate 2010"
ea6bbecc-2078-481a-9998-15ec09551c04,af7efbff-3408-4579-a6ba-f9c76c0590e9,Michael Layne,Antelope Valley Joint Union HSD,cal_access,1350760,"LAYNE REDLANDS CITY COUNCIL 2012, COMMITTEE TO ELECT MIKE","LAYNE REDLANDS CITY COUNCIL 2012, COMMITTEE TO ELECT MIKE",909,TERMINATED 01/31/2013,needs_research,full name,disputed,B another office or district named,"name-only auto-link: Cal-Access 1350760 ""LAYNE REDLANDS CITY COUNCIL 2012, COMMITTEE TO ELECT MIKE"" -- a campaign for a city council, not for the Antelope Valley Joint Union HSD board; no evidence its candidate ever sought or held an Antelope Valley Joint Union HSD seat; this row is a CA_0159 no-evidence Antelope Valley Joint Union HSD placeholder (deactivated)","Mike Layne, Redlands City Council candidate 2012"
1ad15962-c5d7-4272-b9a0-c8b86d72bb64,2a3f478b-74fa-4077-b13a-794b947a5f21,Monica Harmon,Eastside Union SD,cal_access,1283288,HARMON FOR SUPERVISOR DISTRICT 4,HARMON FOR SUPERVISOR DISTRICT 4,530,TERMINATED 11/30/2010,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1283288 ""HARMON FOR SUPERVISOR DISTRICT 4"" -- a campaign for a county board of supervisors, not for the Eastside Union SD board; this row is a CA_0159 no-evidence Eastside Union SD placeholder (deactivated)",
f2408643-d058-475e-8c95-c87576df11c7,2a3f478b-74fa-4077-b13a-794b947a5f21,Monica Harmon,Eastside Union SD,cal_access,1288894,HARMON FOR SIERRA COLLEGE TRUSTEE,HARMON FOR SIERRA COLLEGE TRUSTEE,530,TERMINATED 06/30/2007,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1288894 ""HARMON FOR SIERRA COLLEGE TRUSTEE"" -- a campaign for a community college board, not for the Eastside Union SD board; this row is a CA_0159 no-evidence Eastside Union SD placeholder (deactivated)",
79e3dbf1-f3a6-4775-9d4a-e52952467a54,2a3f478b-74fa-4077-b13a-794b947a5f21,Monica Harmon,Eastside Union SD,cal_access,1343275,"HARMON FOR JUDGE 2012, DEPUTY D.A. ERIC","HARMON FOR JUDGE 2012, DEPUTY D.A. ERIC",213,TERMINATED 12/31/2012,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1343275 ""HARMON FOR JUDGE 2012, DEPUTY D.A. ERIC"" -- a campaign for a judgeship (Eric Harmon), not for the Eastside Union SD board; this row is a CA_0159 no-evidence Eastside Union SD placeholder (deactivated)",
a0d15a79-9cf4-45f8-ad55-f35cab293e4f,2a3f478b-74fa-4077-b13a-794b947a5f21,Monica Harmon,Eastside Union SD,cal_access,1382576,HARMON FOR COUNCIL 2016,HARMON FOR COUNCIL 2016,562,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1382576 ""HARMON FOR COUNCIL 2016"" -- a campaign for a city council, not for the Eastside Union SD board; this row is a CA_0159 no-evidence Eastside Union SD placeholder (deactivated)",
d4a7fa6d-6da4-45ef-949b-481cf62958ec,27925c8c-5bfe-42c2-a46f-aa41352543dc,Natasha Henderson,Centinela Valley Union HSD,la_socrata,1416375,HENDERSON FOR LAUSD BOARD 2020,HENDERSON FOR LAUSD BOARD 2020,,,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: LA City committee ""HENDERSON FOR LAUSD BOARD 2020"" -- LA City Ethics records the candidate as Nichelle Henderson, LAUSD Board District 7 (2020); this row is a CA_0159 no-evidence Centinela Valley Union HSD placeholder (deactivated)",
06de137f-2717-400d-8e96-49ce5cb5fb7c,1480a0e8-082b-4157-8ebd-4876cf5644f7,Patty Pacheco,East Whittier City SD,la_socrata,1277206,Pacheco for City Council,Pacheco for City Council,,,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: LA City committee ""Pacheco for City Council"" -- LA City Ethics records the candidate as Nick Pacheco, Los Angeles City Council District 14 (2005 special election); this row is a CA_0159 no-evidence East Whittier City SD placeholder (deactivated)",
fbc50064-feee-42cd-a84a-5f9cf3b7875c,c3b5ba4c-92f1-4388-89d8-6d4ed9a1e944,Renee Garrison,Lancaster SD,cal_access,1274779,"GARRISON, PEOPLE FOR PAUL","GARRISON, PEOPLE FOR PAUL",510,ACTIVE,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1274779 ""GARRISON, PEOPLE FOR PAUL"" -- names a different person (Paul Garrison; filer area code 510, East Bay); this row is a CA_0159 no-evidence Lancaster SD placeholder (deactivated)",
541903c2-63a1-49b8-843d-c13442889b71,093326fa-cf2e-4c6c-9522-66f7381b9e49,Rosario Guzman,Mountain View SD,cal_access,1323317,GUZMAN FOR DISTRICT ATTORNEY - 2010,GUZMAN FOR DISTRICT ATTORNEY - 2010,909,TERMINATED 07/30/2010,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1323317 ""GUZMAN FOR DISTRICT ATTORNEY - 2010"" -- a campaign for district attorney, not for the Mountain View SD board; this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)",
cd4964bd-1505-4659-95f8-72d7aa7c315e,093326fa-cf2e-4c6c-9522-66f7381b9e49,Rosario Guzman,Mountain View SD,cal_access,1352742,GUZMAN 4 SCHOOL BOARD 2012,GUZMAN 4 SCHOOL BOARD 2012,951,TERMINATED 07/18/2016,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1352742 ""GUZMAN 4 SCHOOL BOARD 2012"" -- a Riverside County committee (filer area code 951); nothing ties it to a Rosario Guzman or to Mountain View SD; this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)",
8cc29c23-88a3-4e85-804d-9ad547c0b0c7,093326fa-cf2e-4c6c-9522-66f7381b9e49,Rosario Guzman,Mountain View SD,cal_access,1359935,"GUZMAN FOR TRUSTEE AREA NO. 5 2013, COMMUNITY MEMBERS FOR GUADALUPE","GUZMAN FOR TRUSTEE AREA NO. 5 2013, COMMUNITY MEMBERS FOR GUADALUPE",831,TERMINATED 12/07/2013,needs_research,surname only,disputed,A names another person or place,"surname-only auto-link: Cal-Access 1359935 ""GUZMAN FOR TRUSTEE AREA NO. 5 2013, COMMUNITY MEMBERS FOR GUADALUPE"" -- names a different person (Guadalupe Guzman; filer area code 831, Central Coast); this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)",
796c2c32-5213-4420-866d-9305ea0a2fdf,093326fa-cf2e-4c6c-9522-66f7381b9e49,Rosario Guzman,Mountain View SD,cal_access,1475601,GUZMAN FOR HIGH SCHOOL BOARD 2024,GUZMAN FOR HIGH SCHOOL BOARD 2024,626,ACTIVE,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1475601 ""GUZMAN FOR HIGH SCHOOL BOARD 2024"" -- a campaign for a high school board, not for the Mountain View SD board (an elementary district); the only 2024 LA County high-school-board candidate surnamed Guzman was Luis G. Guzman (El Monte Union HSD, Trustee Area 2; RR/CC list); this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)","likely Luis G. Guzman (active row, El Monte Union HSD Trustee Area 2): a separate re-link needs its own evidence"
b090af2d-322f-4bf7-a5ee-423e62532311,093326fa-cf2e-4c6c-9522-66f7381b9e49,Rosario Guzman,Mountain View SD,la_socrata,1438114,Christian L. Guzman for City Council 2022,Christian L. Guzman for City Council 2022,,,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: LA City committee ""Christian L. Guzman for City Council 2022"" -- LA City Ethics records the candidate as Christian Guzman, Los Angeles City Council District 15 (2022); this row is a CA_0159 no-evidence Mountain View SD placeholder (deactivated)",
1931a579-c41b-48b5-b2fa-e0ab61c53469,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1073615,SANTOS FOR BOARD OF EQUALIZATION,SANTOS FOR BOARD OF EQUALIZATION,916,TERMINATED 09/25/2001,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1073615 ""SANTOS FOR BOARD OF EQUALIZATION"" -- a campaign for the State Board of Equalization, not for the Keppel Union SD board; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
aebb177d-bdba-472f-85bf-abeea88ccc84,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1228325,SANTOS 4 SCHOOLS,SANTOS 4 SCHOOLS,619,TERMINATED 12/12/2012,needs_research,surname only,disputed,C evidence places it elsewhere,"surname-only auto-link: Cal-Access 1228325 ""SANTOS 4 SCHOOLS"" -- a San Diego committee (filer area code 619); nothing ties it to a Sandy Santos or to Keppel Union SD; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
dde5f779-5d9e-43b2-ba0a-15cdc1b2416e,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1238251,SANTOS FOR BOARD OF EQUALIZATION 2002,SANTOS FOR BOARD OF EQUALIZATION 2002,916,TERMINATED 10/04/2004,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1238251 ""SANTOS FOR BOARD OF EQUALIZATION 2002"" -- a campaign for the State Board of Equalization, not for the Keppel Union SD board; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
7bc13d62-66c1-4beb-818b-3219324dd6ca,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1249643,SANTOS FOR SCUSD,SANTOS FOR SCUSD,,TERMINATED 01/14/2015,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1249643 ""SANTOS FOR SCUSD"" -- a campaign for the board of a different school district (SCUSD), not for the Keppel Union SD board; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
d6653398-4688-4d6d-8886-d3a88b8191cc,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1281589,SANTOS FOR MAYOR,"SANTOS MAYOR 2010, COMMITTEE TO RE-ELECT TONY",510,TERMINATED 07/22/2011,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1281589 ""SANTOS MAYOR 2010, COMMITTEE TO RE-ELECT TONY"" (stored as ""SANTOS FOR MAYOR"") -- a campaign for mayor (Tony Santos), not for the Keppel Union SD board; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
26617cdf-cf55-4404-b99e-554a8da209ec,7b02ad38-18b8-42c1-bc8a-cc94509a1252,Sandy Santos,Keppel Union SD,cal_access,1300685,"SANTOS PARA BASSETT SCHOOL BOARD, FAMILIAS POR LAURA","SANTOS PARA BASSETT SCHOOL BOARD, FAMILIAS POR LAURA",626,TERMINATED 01/01/2008,needs_research,surname only,disputed,B another office or district named,"surname-only auto-link: Cal-Access 1300685 ""SANTOS PARA BASSETT SCHOOL BOARD, FAMILIAS POR LAURA"" -- a campaign for the board of a different school district (Bassett; Laura Santos), not for the Keppel Union SD board; this row is a CA_0159 no-evidence Keppel Union SD placeholder (deactivated)",
