link_id,politician_id,row_name,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,category,sub_category,controlling_candidate,displayed_amount_before,outcome
491ee065-edd4-4d3a-84db-ff1d4f0f08b0,86e513e7-d0a7-4419-8edd-6113629d7998,Oscar de la Torre,1430577,DE LA TORRE FOR SANTA MONICA CITY COUNCIL 2020; OSCAR,DE LA TORRE FOR SANTA MONICA CITY COUNCIL 2020; OSCAR,562,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
6133291c-9856-4c46-8b23-f061c14a7bf4,86e513e7-d0a7-4419-8edd-6113629d7998,Oscar de la Torre,1287652,"DE LA TORRE, FAMILIES TO RE-ELECT OSCAR","DE LA TORRE, FAMILIES TO RE-ELECT OSCAR",310,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
585fc4f9-fd5a-479c-aafa-199a8b192c46,96b82f1f-649e-4e95-b009-3c34c45ceebd,Patty Lopez,1375150,LOPEZ FOR ASSEMBLY 2016; PATTY,LOPEZ FOR ASSEMBLY 2016; PATTY,213,TERMINATED,40002:CONTROLLED,0:N/A,PATTY LOPEZ,135974.04,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
3b1aaf42-2584-4f2c-b309-84531db6b0c1,96b82f1f-649e-4e95-b009-3c34c45ceebd,Patty Lopez,1400756,LOPEZ FOR ASSEMBLY SPECIAL ELECTION 2018; PATTY,LOPEZ FOR ASSEMBLY SPECIAL ELECTION 2018; PATTY,213,TERMINATED,40002:CONTROLLED,0:N/A,PATTY LOPEZ,33035.0,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
e3daa4d7-41a9-4b1b-a1d9-619f40ac26f0,8f5bfaa6-09c6-40b1-99d5-f12953fda21d,Penny Sylvester,1428079,SYLVESTER FOR DALY CITY COUNCIL 2020,SYLVESTER FOR DALY CITY COUNCIL 2020,415,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
3bc6cb12-9b37-48c1-a12b-ede026c2286e,8f5bfaa6-09c6-40b1-99d5-f12953fda21d,Penny Sylvester,1387618,SYLVESTER FOR DC COUNCIL 2016,SYLVESTER FOR DC COUNCIL 2016,415,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
15b441bd-7cdc-4bbf-941d-5bdef3f39bc4,d64c969e-f458-4387-98b5-1e7af8cb42f0,Pilar Schiavo,1457210,SCHIAVO FOR ASSEMBLY 2024; PILAR,SCHIAVO FOR ASSEMBLY 2024; PILAR,916,TERMINATED,40002:CONTROLLED,0:N/A,PILAR SCHIAVO,4011223.81,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
30ccc380-7094-4ea5-b574-0bceaa52c413,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1359540,"RICHARDSON FOR CITY COUNCIL 2014, REX","RICHARDSON FOR CITY COUNCIL 2014, REX",562,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
edf254d7-c78f-4280-9d68-ddb11046bbcf,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1393626,RICHARDSON FOR CITY COUNCIL 2018; REX,RICHARDSON FOR CITY COUNCIL 2018; REX,562,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
c5d80f27-4410-48d8-bd89-40db03f4018d,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1435795,RICHARDSON FOR CITY COUNCIL 2022; REX,RICHARDSON FOR CITY COUNCIL 2022; REX,562,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
a5542937-a5bb-44a0-9b78-e1c8e0f3c445,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1447859,RICHARDSON FOR LONG BEACH MAYOR 2022; LONG BEACH BUSINESS ALLIANCE IN SUPPORT OF REX,RICHARDSON FOR LONG BEACH MAYOR 2022; LONG BEACH BUSINESS ALLIANCE IN SUPPORT OF REX,213,TERMINATED,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,0.0,"DISPUTED by CA_0212: Cal-Access category PRIMARILY FORMED CANDIDATE (an independent committee, not theirs)"
0a78f7b0-7d8f-4eb1-a01b-737b3a34f00a,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1458350,RICHARDSON FOR MAYOR 2022 OFFICEHOLDER ACCOUNT; REX,RICHARDSON FOR MAYOR 2022 OFFICEHOLDER ACCOUNT; REX,562,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
080a6278-7fbf-4178-bd25-add4d2d5be50,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1443096,RICHARDSON FOR MAYOR 2022; REX,RICHARDSON FOR MAYOR 2022; REX,562,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
96954536-6ec0-4e50-80d6-91336bc4b46f,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1478758,RICHARDSON FOR MAYOR 2026; REX,RICHARDSON FOR MAYOR 2026; REX,562,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
06c18a17-6348-4d78-ab6e-2e6f732fe987,4c9d7584-4e07-46f7-8f8c-770afc8dce94,Rex Richardson,1446966,"RICHARDSON FOR MAYOR, KERR, RICKS-ODDIE AND CARUSO FOR CITY COUNCIL 2022, SPONSORED BY THE LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO; WORKING FAMILIES AND COMMUNITIES IN SUPPORT OF REX","RICHARDSON FOR MAYOR, KERR, RICKS-ODDIE AND CARUSO FOR CITY COUNCIL 2022, SPONSORED BY THE LOS ANGELES COUNTY FEDERATION OF LABOR, AFL-CIO; WORKING FAMILIES AND COMMUNITIES IN SUPPORT OF REX",213,TERMINATED,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,0.0,"DISPUTED by CA_0212: Cal-Access category PRIMARILY FORMED CANDIDATE (an independent committee, not theirs)"
96d3a2cf-a362-41ca-8e60-e6d6ba1a4df1,e3b9af1b-3704-4bc5-a6ef-ab1f814bd29d,Rick Ramirez,1249139,"RAMIREZ - OFFICEHOLDER, FRIENDS OF RICK","RAMIREZ - OFFICEHOLDER, FRIENDS OF RICK",562,TERMINATED,40002:CONTROLLED,0:N/A,RICK RAMIREZ,0.0,"kept confirmed: controlled by this person, no SOS reports"
152dcd0b-693d-43be-9fb0-2a24b0086d66,e3b9af1b-3704-4bc5-a6ef-ab1f814bd29d,Rick Ramirez,1421164,RAMIREZ FOR NORWALK CITY COUNCIL 2024; RICK,RAMIREZ FOR NORWALK CITY COUNCIL 2024; RICK,213,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
cace3a89-9917-4b0b-baab-68d2e47d93ac,8b183a30-3afb-4d9e-aa40-aa2ad2c674aa,Rob Bonta,1414291,BONTA FOR ASSEMBLY 2020; ROB,BONTA FOR ASSEMBLY 2020; ROB,510,TERMINATED,40002:CONTROLLED,0:N/A,ROB BONTA,1449501.51,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
d6a346db-479b-4fe2-a1ec-c0e58c674958,f2a863a9-ce21-453a-9d2b-fc7282307eb0,Robert Gin,1450797,"GIN FOR ALHAMBRA UNIFIED SCHOOL DISTRICT 2022 BOARD OF EDUCATION, DISTRICT 4; BOB","GIN FOR ALHAMBRA UNIFIED SCHOOL DISTRICT 2022 BOARD OF EDUCATION, DISTRICT 4; BOB",323,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
88c63c33-755f-4d8c-8956-2bac6011eed6,21975878-739e-452b-8bf7-95919680462a,Robert Luna,1442721,LUNA FOR SHERIFF 2022,LUNA FOR SHERIFF 2022,562,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
bf752e3a-6c83-4e5b-aee1-6294f29b6d52,21975878-739e-452b-8bf7-95919680462a,Robert Luna,1479270,LUNA FOR SHERIFF 2026,LUNA FOR SHERIFF 2026,213,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
a183ba71-6641-4339-a243-890087faa473,92ad78e2-845b-4fbf-9a58-01347b8c81db,Robert Pullen-Miles,1395721,PULLEN-MILES FOR BOARD OF EQUALIZATION 2018; ROBERT,PULLEN-MILES FOR BOARD OF EQUALIZATION 2018; ROBERT,310,TERMINATED,40002:CONTROLLED,0:N/A,ROBERT E. PULLEN-MILES; Robert Pullen-Miles,28225.0,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
89259cd5-7697-42b7-acbc-763c7198db59,92ad78e2-845b-4fbf-9a58-01347b8c81db,Robert Pullen-Miles,1257638,"PULLEN-MILES FOR CITY COUNCIL 2016, FRIENDS OF ROBERT","PULLEN-MILES FOR CITY COUNCIL 2016, FRIENDS OF ROBERT",310,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
bfeef88f-fc5f-4856-9edd-29a77a389d3f,9fe24d34-87c6-400e-8d81-b94646753b1d,Samuel Gallucci,1439469,GALLUCCI FOR GOVERNOR 2021,GALLUCCI FOR GOVERNOR 2021,949,TERMINATED,40002:CONTROLLED,0:N/A,SAMUEL L. GALLUCCI; Sam Gallucci,180045.0,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
a05c62cc-a857-4c88-8812-1ba49df03ea3,fcafc695-2a41-41c0-831d-da28c5bf3c9e,Scott Schmerelson,1457605,SCHMERELSON FOR SCHOOL BOARD 2024,SCHMERELSON FOR SCHOOL BOARD 2024,323,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
6455ecc8-55b0-492d-b53a-d2387806b8c9,f299af69-895e-4729-8bf3-439b4036acbd,Sergio Jimenez,1381456,JIMENEZ FOR CITY COUNCIL 2016; SERGIO,JIMENEZ FOR CITY COUNCIL 2016; SERGIO,408,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
4b9b390e-b4ac-4e62-87a4-2b6238c88ac3,f299af69-895e-4729-8bf3-439b4036acbd,Sergio Jimenez,1419734,JIMENEZ FOR SAN JOSE CITY COUNCIL 2020; SERGIO,JIMENEZ FOR SAN JOSE CITY COUNCIL 2020; SERGIO,408,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
ff25f4fa-7601-41f7-b9c5-4b6ea935a7ce,71acf86b-dbef-4ff9-85a9-310f05c5c896,Stan Liu,1428582,LIU FOR DIAMOND BAR CITY COUNCIL 2020; STAN,LIU FOR DIAMOND BAR CITY COUNCIL 2020; STAN,626,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
cab87581-9fac-49af-ad09-a787d9831115,71acf86b-dbef-4ff9-85a9-310f05c5c896,Stan Liu,1471608,LIU FOR DIAMOND BAR CITY COUNCIL 2024; STAN,LIU FOR DIAMOND BAR CITY COUNCIL 2024; STAN,626,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
7d825754-8706-41f8-9cf8-121e51f2ae2b,5bc8e8fb-8784-4d4b-b4d6-e2416a593100,Steve De Ruse,1334376,"DE RUSE TO CITY COUNCIL 2011, ELECT STEVE","DE RUSE TO CITY COUNCIL 2011, ELECT STEVE",714,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
df328751-c639-4202-8e3d-9397cc537831,a89f2105-4692-4010-8264-2cf45a14545d,Tom Chavez,1386711,CHAVEZ FOR CERRITOS COLLEGE 2016; TOM,CHAVEZ FOR CERRITOS COLLEGE 2016; TOM,562,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
87a46523-c61e-403c-a2c8-f2d367654784,e8bdd8a7-a1b2-43e3-afd4-df975980819e,Tom Lackey,1393205,LACKEY FOR ASSEMBLY 2018,LACKEY FOR ASSEMBLY 2018,209,TERMINATED,40002:CONTROLLED,0:N/A,TOM LACKEY; Thomas Lackey,738669.73,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
5e5d5dc3-9ad9-4980-9697-905daf27068e,863ef272-ea35-482b-aee2-447c06bd469d,Tony Strickland,1325751,STRICKLAND FOR CONTROLLER 2010,STRICKLAND FOR CONTROLLER 2010,714,TERMINATED,40002:CONTROLLED,0:N/A,TONY STRICKLAND,1973116.43,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
82d0abd5-b9ed-41bf-9c7d-28feb7ea272e,863ef272-ea35-482b-aee2-447c06bd469d,Tony Strickland,1294413,STRICKLAND FOR SENATE,STRICKLAND FOR SENATE,916,TERMINATED,40002:CONTROLLED,0:N/A,TONY STRICKLAND,4199415.94,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
bf413d3c-d9e4-436a-a395-5e8924f72d90,f8808ac0-8a9d-4657-8bf7-2ae60d96399c,Tony Thurmond,1395467,THURMOND FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2018 (REOPENED); TONY,THURMOND FOR SUPERINTENDENT OF PUBLIC INSTRUCTION 2018 (REOPENED); TONY,510,TERMINATED,40002:CONTROLLED,0:N/A,TONY THURMOND,3674557.2,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
1da68bb7-4907-4386-8b5b-fe2c9e78bbe2,d0977350-df68-4cfe-822e-816ba13f9213,Traci Park,1477137,PARK FOR CITY COUNCIL 2026; TRACI,PARK FOR CITY COUNCIL 2026; TRACI,323,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
dc493c41-5a0f-46bd-87de-f1999beed839,dc7f4747-abc2-4a1a-8d65-c1d4d5b609d2,Valerie Munoz,1369542,"MUNOZ FOR LA PUENTE CITY COUNCIL 2018, VALERIE","MUNOZ FOR LA PUENTE CITY COUNCIL 2018, VALERIE",626,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
2feeb3e5-49a0-43cb-a1b1-5339cb73b75e,4384a5d8-68b2-4e24-81e2-5208f5c61a34,Victor A. Sanchez,1420399,SANCHEZ FOR BELLFLOWER COUNCIL 2024; VICTOR A,SANCHEZ FOR BELLFLOWER COUNCIL 2024; VICTOR A,562,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
ad12c66b-17e9-4280-9fa9-f09a7c44932e,447ef220-cb9e-4ade-aba8-9dea87ed9931,Victor M. Gordo,1421732,GORDO FOR MAYOR 2020; VICTOR,GORDO FOR MAYOR 2020; VICTOR,626,ACTIVE,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
7fc98d49-2468-4bed-80ba-4d7b937a6a03,447ef220-cb9e-4ade-aba8-9dea87ed9931,Victor M. Gordo,1227791,"GORDO, NEIGHBORS AND FRIENDS FOR","GORDO, NEIGHBORS AND FRIENDS FOR",818,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
3d47d3c4-b329-4567-8aec-868a4be92428,6454b303-add3-4ab6-8ca8-42e60109bdb3,Victoria Garcia,1469338,GARCIA FOR ASSEMBLY 2024; VICTORIA,GARCIA FOR ASSEMBLY 2024; VICTORIA,619,ACTIVE,40002:CONTROLLED,0:N/A,VICTORIA GARCIA,27204.07,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
d648d262-2c66-4515-a43a-39556e847476,6454b303-add3-4ab6-8ca8-42e60109bdb3,Victoria Garcia,1453888,GARCIA FOR CITY COUNCIL 2022; VICTORIA,GARCIA FOR CITY COUNCIL 2022; VICTORIA,818,TERMINATED,40002:CONTROLLED,0:N/A,,0.0,"kept confirmed: controlled, no controlling candidate on file and no SOS reports (local committee; loads nothing)"
053d24aa-27d7-4b36-bcd9-5d232b8b18d9,6454b303-add3-4ab6-8ca8-42e60109bdb3,Victoria Garcia,1465667,GARCIA FOR CITY COUNCIL 2024; VICTORIA,GARCIA FOR CITY COUNCIL 2024; VICTORIA,818,ACTIVE,40002:CONTROLLED,0:N/A,VICTORIA GARCIA,6138.0,"kept confirmed: controlled by this person, name matches, SOS e-filed reports"
