link_id,politician_id,row_name,row_seat,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,category,sub_category,controlling_candidate,sos_reports,action,reason
fe229f49-b6c5-481c-8582-2ba936caf7d7,10678016-146d-4543-941c-00414b4c4ad2,Katy Yaroslavsky,Council Member,1075547,"YAROSLAVSKY OFFICEHOLDER, SUPERVISOR","YAROSLAVSKY OFFICEHOLDER, SUPERVISOR",323,TERMINATED 06/30/2019,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
6c379534-f734-4f77-8a2e-5f35dc300ca3,eb23af50-1ab2-4681-92a2-bc6c2ad633d4,Kaylee May Law,Council Member,1471956,LAW FOR WALNUT CITY COUNCIL 2024,LAW FOR WALNUT CITY COUNCIL 2024,909,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
546d83c2-5b07-43ca-a23c-dedc8d4cda2a,697ccd4e-0d33-4491-a8f9-30ec99c50dc0,Keith Eich,Council Member,1392986,EICH FOR CITY COUNCIL 2017,EICH FOR CITY COUNCIL 2017,818,TERMINATED 04/14/2017,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
104cd967-30b0-4338-9040-3a3190114ee1,697ccd4e-0d33-4491-a8f9-30ec99c50dc0,Keith Eich,Council Member,1423882,EICH FOR CITY COUNCIL 2020,EICH FOR CITY COUNCIL 2020,818,TERMINATED 06/30/2020,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
22f84983-8a14-47a2-923f-72e19cd4a3c7,697ccd4e-0d33-4491-a8f9-30ec99c50dc0,Keith Eich,Council Member,1462751,EICH FOR COUNCIL 2024; FRIENDS OF,EICH FOR COUNCIL 2024; FRIENDS OF,818,TERMINATED 04/30/2024,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
6f6b1584-5c92-4fa1-bdf1-c15bffcd441a,7a600b15-32ff-4c13-90e5-d4ee5f627bb5,Ken Mann,Council Member,1474758,MANN FOR CITY COUNCIL 2024,MANN FOR CITY COUNCIL 2024,512,TERMINATED 04/17/2025,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2fe6fb48-0c38-4c08-901f-73906b99cdeb,90b0b8a1-c700-4786-84d6-33ddb55f5b6f,Ken Tang,,1426786,TANG FOR ALHAMBRA SCHOOL BOARD 2028,TANG FOR ALHAMBRA SCHOOL BOARD 2028,310,TERMINATED 08/11/2025,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2a4da798-2fa7-42bb-a83c-7b56a34f6d44,820d81c8-4f1a-4a05-a739-98e1c1e35c56,Kim Kenne,Board Member (District 1),1332432,KENNE FOR SCHOOL BOARD 2013,KENNE FOR SCHOOL BOARD 2013,626,TERMINATED 06/30/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2df9914f-6363-4a44-8b40-94d2f01854e2,820d81c8-4f1a-4a05-a739-98e1c1e35c56,Kim Kenne,Board Member (District 1),1388958,KENNE FOR SCHOOL BOARD 2017,KENNE FOR SCHOOL BOARD 2017,626,TERMINATED 07/07/2017,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
02ebe5ed-2bf5-4873-b424-7145a6055866,820d81c8-4f1a-4a05-a739-98e1c1e35c56,Kim Kenne,Board Member (District 1),1449630,KENNE FOR SCHOOL BOARD 2022,KENNE FOR SCHOOL BOARD 2022,626,TERMINATED 12/31/2022,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
a726e796-bc6c-47ac-b5df-a577c53ac57b,601fbd52-628a-4d50-8cb4-99890f056aa2,Kristina Duggan,Councilmember,1463689,DUGGAN FOR CITY COUNCIL 2022 OFFICEHOLDER; KRISTINA,DUGGAN OFFICEHOLDER 2026; COUNCILMEMBER,213,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
59df5e63-9d11-4aec-8065-3cbad4733584,8e0725b2-ef27-4d64-b6d6-b26e161c5dd3,Kyle Rohrbach,,1451076,"ENGLER, NEWMAN, AND ROHRBACH FOR THOUSAND OAKS CITY COUNCIL 2022; COMMITTEE SUPPORTING","ENGLER, NEWMAN, AND ROHRBACH FOR THOUSAND OAKS CITY COUNCIL 2022; COMMITTEE SUPPORTING",805,TERMINATED 12/19/2023,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
731aa8d5-131d-4bc3-b4fb-12e350cffb87,5604c5ae-d10d-4ca3-920d-dd3592278777,Lana Negrete,Council Member,1371694,NEGRETE FOR CITY COUNCIL 2014,NEGRETE FOR CITY COUNCIL 2014,760,TERMINATED 12/31/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
ef4cd099-25ec-4751-ab05-b7afa45ebffa,5604c5ae-d10d-4ca3-920d-dd3592278777,Lana Negrete,Council Member,1398367,NEGRETE FOR CITY COUNCIL 2018,NEGRETE FOR CITY COUNCIL 2022,760,TERMINATED 02/17/2021,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
1a101b20-e71a-4e13-ba17-d3ad0fd6d6f4,5604c5ae-d10d-4ca3-920d-dd3592278777,Lana Negrete,Council Member,1467646,NEGRETE FOR CITY COUNCIL 2024,NEGRETE FOR CITY COUNCIL 2024,760,TERMINATED 12/31/2024,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
e19c9e9c-b6db-4154-aa2a-50967dc8be95,5604c5ae-d10d-4ca3-920d-dd3592278777,Lana Negrete,Council Member,1456473,NEGRETE FOR COUNCIL 2022; SANTA MONICANS FOR SAFETY SUPPORTING,NEGRETE FOR COUNCIL 2022; SANTA MONICANS FOR SAFETY SUPPORTING,310,TERMINATED 12/20/2022,0:N/A,40102:PRIMARILY FORMED CANDIDATE,,,dispute_pf,"Cal-Access category PRIMARILY FORMED CANDIDATE: an independent committee that supports or opposes this person, not a committee they control; its money is not their fundraising."
e4e71dbc-eec8-4a5e-b8f7-4024382d3f74,23d612b9-b6cd-4387-93c1-59c67d3c9679,Larry G. Burrola,Mayor,1229308,BURROLA FOR ASSEMBLY,BURROLA FOR ASSEMBLY,323,TERMINATED 06/12/2001,40002:CONTROLLED,0:N/A,ALEX BURROLA,,dispute_other_person,"Cal-Access: this committee is controlled by ALEX BURROLA, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
e1db4197-f4b0-42e2-a91f-8ffcea5b082e,fda02d25-60dd-44b6-9e9b-67108ec03e9e,Larry J. Spicer,Council Member,1352838,SPICER FOR CITY COUNCIL 2012,SPICER FOR CITY COUNCIL 2012,559,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
92543f04-c05a-431c-9ba5-78ab692e715e,fda02d25-60dd-44b6-9e9b-67108ec03e9e,Larry J. Spicer,Council Member,1435552,SPICER FOR CITY COUNCIL 2021,SPICER FOR CITY COUNCIL 2021,310,TERMINATED 04/10/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
e1aab7c3-0fc7-4c5a-adab-982cac2659b2,fda02d25-60dd-44b6-9e9b-67108ec03e9e,Larry J. Spicer,Council Member,1459561,SPICER FOR MAYOR 2026,SPICER FOR MAYOR 2026,310,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
aedafaad-47c7-440b-b1ad-dfce00bfdfc6,fca9a696-f3c7-4673-a9ec-4eb05ba74aa1,Larry Redinger,Board Member,1073428,"REDINGER, COMMITTEE TO ELECT","REDINGER, COMMITTEE TO ELECT",909,TERMINATED 12/12/2012,40002:CONTROLLED,0:N/A,"REDINGER, GARY",,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
42c942c1-293e-487f-a06e-0a3306cdffc1,6854ec39-d6e2-44c4-8c60-0d809234f935,Laurene Weste,Council Member (At-Large),1072180,WESTE FOR CITY COUNCIL 2014,WESTE FOR CITY COUNCIL 2014,661,TERMINATED 07/23/2018,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2c962680-3b96-4adf-8a95-4345d4807156,6854ec39-d6e2-44c4-8c60-0d809234f935,Laurene Weste,Council Member (At-Large),1406208,WESTE FOR CITY COUNCIL 2018,WESTE FOR CITY COUNCIL 2018,661,TERMINATED 01/31/2019,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
f6b21231-c9f9-4b81-aba8-cfaf65089160,6854ec39-d6e2-44c4-8c60-0d809234f935,Laurene Weste,Council Member (At-Large),1442939,WESTE FOR CITY COUNCIL 2022,WESTE FOR CITY COUNCIL 2022,661,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
16277125-f7fe-4b23-b389-66e5d3b54c50,0952f897-7414-4ad3-af88-022de9e4971c,Laurie Lieberman,Board Member,1426659,LIEBERMAN FOR SCHOOL BOARD 2020,LIEBERMAN FOR SCHOOL BOARD 2020,650,TERMINATED 12/31/2020,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
9f288bd2-7951-407f-ba0c-117c6fc0e922,0952f897-7414-4ad3-af88-022de9e4971c,Laurie Lieberman,Board Member,1461131,LIEBERMAN FOR SCHOOL BOARD 2024,LIEBERMAN FOR SCHOOL BOARD 2024,650,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
65af81df-21a4-4686-aaff-57a5ac5cfa80,f39c42de-e049-43f0-ba95-4ad98cf14ce4,Lester Herman,,1377932,HERMAN FOR COLLEGE 2015,HERMAN FOR COLLEGE 2015,661,TERMINATED 12/15/2015,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
1680e2f0-be02-47ff-ab72-86f4e516ad34,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1335303,"CALDERON BOARD OF EQUALIZATION 2014, FRIENDS OF","CALDERON BOARD OF EQUALIZATION 2014, FRIENDS OF",626,TERMINATED 09/30/2012,40002:CONTROLLED,0:N/A,CHARLES M. CALDERON,"F460 x6, F497 x2",dispute_other_person,"Cal-Access: this committee is controlled by CHARLES M. CALDERON, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
35823f9f-0b13-4208-917e-1aa9ab269871,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1047774,CALDERON CAMPAIGN COMMITTEE,CALDERON CAMPAIGN COMMITTEE,213,TERMINATED 12/01/1990,40002:CONTROLLED,0:N/A,"CALDERON FOR SENATE 90/SPECIAL, CHARLES; CALDERON, COMMITTEE TO ELECT CHARLES; CALDERON FOR SENATE '98",,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
06c318fb-7bb9-4db0-87cd-5cb101e9f58b,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1272345,CALDERON FOR ASSEMBLY 2006,CALDERON FOR ASSEMBLY 2006,323,TERMINATED 12/31/2006,40002:CONTROLLED,0:N/A,RONALD CALDERON; Ronald S. Calderon,"F460 x14, F497 x2",dispute_other_person,"Cal-Access: this committee is controlled by RONALD CALDERON; Ronald S. Calderon, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
3e77826a-3e27-4efc-8207-621d5caf54a4,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1069396,CALDERON FOR ATTORNEY GENERAL,CALDERON FOR ATTORNEY GENERAL,626,TERMINATED 09/22/2003,40002:CONTROLLED,0:N/A,CHARLES M. CALDERON,,dispute_other_person,"Cal-Access: this committee is controlled by CHARLES M. CALDERON, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
efa17464-335a-4c63-b879-5968c2ac651c,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1342642,CALDERON FOR CITY CLERK 2011,CALDERON FOR CITY CLERK 2011,323,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
2be105fb-b159-4d43-b3a6-3a82033db58f,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1379485,CALDERON FOR CITY COUNCIL 2015,CALDERON FOR CITY COUNCIL 2015,323,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
4f185606-01b7-498e-ba00-65bd26a8c033,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1475834,CALDERON FOR COUNCIL 2024,CALDERON FOR COUNCIL 2024,626,TERMINATED 08/27/2025,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
17095c7d-58a2-4f5e-bf18-7c985b79ac55,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1344427,CALDERON FOR SECRETARY OF STATE 2014,CALDERON FOR SECRETARY OF STATE 2014,626,TERMINATED 12/31/2013,40002:CONTROLLED,0:N/A,CHARLES M. CALDERON; Charles Calderon,"F460 x6, F497 x2",dispute_other_person,"Cal-Access: this committee is controlled by CHARLES M. CALDERON; Charles Calderon, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
c43a0b3c-d2a3-435c-8144-fd0ca5953e11,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1049905,CALDERON FOR SENATE '98,CALDERON FOR SENATE '98,626,TERMINATED 01/13/2003,40002:CONTROLLED,0:N/A,CHARLES M. CALDERON,,dispute_other_person,"Cal-Access: this committee is controlled by CHARLES M. CALDERON, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
cd189e14-a3dc-4bbb-af1a-c0ae3c976fe2,0afa998d-94e9-4af4-ba00-256c38869398,Lisa Calderon,Assembly Member,1289040,VOTE 4 CALDERON,VOTE 4 CALDERON,323,TERMINATED 01/11/2007,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
db70f720-ed68-4fae-b064-e289c5d79971,ea85dfe3-1092-468e-a799-cb8054c135db,Malia M. Cohen,Controller,1053703,COHEN FOR COUNCIL,COHEN FOR COUNCIL,415,TERMINATED 08/31/2007,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
77fa2b36-d22c-4348-a405-ab5fd69ca0b5,ea85dfe3-1092-468e-a799-cb8054c135db,Malia M. Cohen,Controller,1256374,COHEN FOR COUNCIL COMMITTEE,COHEN FOR COUNCIL COMMITTEE,650,TERMINATED 12/30/2015,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
3e24c68d-818f-471a-ae46-950979bd4112,ea85dfe3-1092-468e-a799-cb8054c135db,Malia M. Cohen,Controller,1346679,COHEN FOR DEMOCRATIC CENTRAL COMMITTEE 2012,COHEN FOR DEMOCRATIC CENTRAL COMMITTEE 2012,415,TERMINATED 06/30/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
705b81ce-f1f5-47dd-8486-4254324bb9ca,ea85dfe3-1092-468e-a799-cb8054c135db,Malia M. Cohen,Controller,1362440,COHEN FOR JUDGE 2014,COHEN FOR JUDGE 2014,916,TERMINATED 06/30/2014,40002:CONTROLLED,0:N/A,FREDRICK COHEN,"F460 x6, F497 x7",dispute_other_person,"Cal-Access: this committee is controlled by FREDRICK COHEN, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
41648f3c-ac5b-4de9-9f9a-ba37ef7ea7ca,ea85dfe3-1092-468e-a799-cb8054c135db,Malia M. Cohen,Controller,1300403,COHEN FOR SCHOOL BOARD 2011,COHEN FOR SCHOOL BOARD 2011,415,TERMINATED 05/19/2012,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
5fd497f7-4ab7-4ba4-a320-6b103870f650,52a27f1b-ec40-42d4-a0c3-d5c370fef60e,Manuel Acosta,Council Member,1419056,ACOSTA FOR COUNCIL 2020,ACOSTA FOR COUNCIL 2020,760,TERMINATED 03/31/2021,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
c175c246-b1fc-4ac2-a5f0-1033de3c6f9e,52a27f1b-ec40-42d4-a0c3-d5c370fef60e,Manuel Acosta,Council Member,1437957,ACOSTA FOR COUNCIL 2024,ACOSTA FOR COUNCIL 2024,760,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
610ea1a6-a19f-4fa5-a95a-98a3fd0442e6,cdab13e8-29d3-4e2a-a766-f441d0478830,Manuel Lozano,Council Member,1077673,LOZANO FOR ASSEMBLY,LOZANO FOR ASSEMBLY,626,TERMINATED 03/17/2004,40002:CONTROLLED,0:N/A,MANUEL LOZANO,,leave_no_sos_reports,"controlled by this person, but no SOS e-filed reports (files with a local filing officer): confirming would load no data and would show 'data pending' for ever"
d79905ac-a98c-4924-a5f3-b61ea4eef6df,cdab13e8-29d3-4e2a-a766-f441d0478830,Manuel Lozano,Council Member,1372276,LOZANO FOR WATER BOARD 2014,LOZANO FOR WATER BOARD 2014,626,TERMINATED 12/31/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
dd2dc147-c0be-42bf-b39e-5dc2e000f230,50f4b2ea-42b6-42ea-8e0f-d7e749cb9b50,Marco Barcena,Council Member,1409773,BARCENA FOR CITY COUNCIL 2022,BARCENA FOR CITY COUNCIL 2022,562,ACTIVE,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
b2c31da1-1adc-4836-b572-d1df50190b79,8d5cb94a-4110-4e86-9f06-2c4f89bb7c71,Mark E. Pulido,Council Member,1390186,PULIDO FOR CITY COUNCIL 2018; COMMITTEE TO ELECT,PULIDO FOR CITY COUNCIL 2018; COMMITTEE TO ELECT,213,TERMINATED 02/07/2019,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
719abc25-a513-4b03-ad22-31b1a4a50c04,8d5cb94a-4110-4e86-9f06-2c4f89bb7c71,Mark E. Pulido,Council Member,1349273,PULIDO FOR MAYOR 2012,PULIDO FOR MAYOR 2012,949,TERMINATED 03/31/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
c442078b-0d15-420f-8965-c42366e94fdb,8d5cb94a-4110-4e86-9f06-2c4f89bb7c71,Mark E. Pulido,Council Member,1062353,PULIDO FOR MAYOR,PULIDO FOR MAYOR 2014,949,TERMINATED 06/30/2017,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
bfb5f987-cb3b-4b04-9b4f-f485ee2b6dde,8d5cb94a-4110-4e86-9f06-2c4f89bb7c71,Mark E. Pulido,Council Member,1391917,PULIDO FOR MAYOR 2016,PULIDO FOR MAYOR 2016,562,TERMINATED 12/31/2016,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
952de92e-27dc-4773-89ce-1d04c2f37863,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1261744,"FUENTES 2004, FRIENDS OF","FUENTES 2004, FRIENDS OF",949,TERMINATED 10/19/2004,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
a5330e28-e070-4c9a-9ab4-658d6de4a79f,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1284325,"FUENTES 2010 FOR REPUBLICAN CENTRAL COMMITTEE, FRIENDS OF","FUENTES 2010 FOR REPUBLICAN CENTRAL COMMITTEE, FRIENDS OF",949,TERMINATED 12/31/2011,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
50955bfc-be4b-4ac3-8f8a-67445c98d384,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1294993,FUENTES FOR ASSEMBLY,FUENTES FOR ASSEMBLY,213,TERMINATED 10/19/2007,40002:CONTROLLED,0:N/A,FELIPE FUENTES,"F460 x7, F497 x39",dispute_other_person,"Cal-Access: this committee is controlled by FELIPE FUENTES, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
4c02bfe6-c16d-4dd0-bd0f-db9b2154a784,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1313818,FUENTES FOR ASSEMBLY 2010,FUENTES FOR ASSEMBLY 2010,213,TERMINATED 12/31/2011,40002:CONTROLLED,0:N/A,FELIPE FUENTES,"F460 x27, F497 x106",dispute_other_person,"Cal-Access: this committee is controlled by FELIPE FUENTES, a different person with the same surname (FILER_LINKS_CD / Form 460 cover)."
a89a04fa-2d49-4a58-ab02-f85462911b30,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1454167,"FUENTES FOR BCSD BOARD AREA 2, 2022","FUENTES FOR BCSD BOARD AREA 2, 2022",661,TERMINATED 06/12/2023,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
e36f0314-549e-4d01-b2eb-e3b5ed032312,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1401956,FUENTES FOR CITY COUNCIL 2018,FUENTES FOR CITY COUNCIL 2018,916,TERMINATED 03/31/2019,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
903d10e7-4a46-4170-8cd7-c3b4acf4e4d7,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1323979,FUENTES FOR COUNCIL 2010,FUENTES FOR COUNCIL 2010,310,TERMINATED 04/13/2010,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
19394bfd-591f-433c-805f-c0b10a0f70ca,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1363136,FUENTES FOR COUNCIL 2014,FUENTES FOR COUNCIL 2014,310,TERMINATED 07/30/2014,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
ed67e95b-6fa2-43a4-989a-b2f4799c73d0,433cc087-78b2-4d09-b2d8-c15b5f202008,Martin U. Fuentes,Council Member,1239902,"FUENTES, FRIENDS OF","FUENTES, FRIENDS OF",714,TERMINATED 07/22/2002,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
409ad470-cbc5-40ce-b433-faf26c0513c2,b4f9688b-add0-44d6-bab8-e923d17d105e,Mary N. Wells,Council Member,1055129,WELLS FOR ASSEMBLY,WELLS FOR ASSEMBLY,213,TERMINATED 10/10/2010,40002:CONTROLLED,0:N/A,"WELLS, EVELYN",,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
f1f5f0f1-6017-4b30-a2cb-23884acb0dae,b4f9688b-add0-44d6-bab8-e923d17d105e,Mary N. Wells,Council Member,1343134,WELLS FOR CITY COUNCIL 2012,WELLS FOR CITY COUNCIL 2012,619,TERMINATED 12/31/2013,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
51708022-c2cc-45ab-80e5-6dc51276c59a,b4f9688b-add0-44d6-bab8-e923d17d105e,Mary N. Wells,Council Member,1361355,WELLS FOR MAYOR 2018,WELLS FOR MAYOR 2018,619,TERMINATED 03/15/2019,40002:CONTROLLED,0:N/A,,,leave_no_candidate_name,"controlled, but Cal-Access names no controlling candidate and the SOS holds no e-filed reports: nothing identifies the person and nothing would load"
