link_id,politician_id,row_name,row_seat,source_system,external_id,stored_committee_name,official_committee_name,filer_area_code,cal_access_status,la_city_ethics_candidate,prior_status,name_match,verdict,basis,reason,lead
592f6418-91f7-40ff-a8b6-0e0a621b0dd6,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1238291,"HAHN, MAYOR OFFICEHOLDER ACCOUNT","HAHN LEGAL DEFENSE FUND #2 (MAYOR HAHN OFFICEHOLDER ACCOUNT), JIM",213,TERMINATED 12/31/2007,,needs_research,surname only,disputed,"A names another person, or the matched token is a place, a word or a given name","surname-only auto-link: Cal-Access 1238291 ""HAHN LEGAL DEFENSE FUND #2 (MAYOR HAHN OFFICEHOLDER ACCOUNT), JIM"" (stored as ""HAHN, MAYOR OFFICEHOLDER ACCOUNT"") -- names a different person (Mayor Jim Hahn); filer area code 213 (Los Angeles); this row is Janice Hahn, Supervisor, Los Angeles County",
d8e8b24e-1d63-45c0-8283-cf59d255cb3b,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1254386,HAHN FOR MAYOR 2005,HAHN FOR MAYOR 2005,213,TERMINATED 06/30/2007,"Hahn, James",needs_research,surname only,disputed,"A names another person, or the matched token is a place, a word or a given name","surname-only auto-link: Cal-Access 1254386 ""HAHN FOR MAYOR 2005"" -- LA City Ethics names its candidate as James Hahn (LA Mayor), a different person; filer area code 213 (Los Angeles); this row is Janice Hahn, Supervisor, Los Angeles County",
519d181f-d8a0-414f-9eb8-b19fa1ca2f7e,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1275192,HAHN FOR MAYOR 2005 GENERAL,HAHN FOR MAYOR 2005 GENERAL,213,TERMINATED 12/31/2008,"Hahn, James",needs_research,surname only,disputed,"A names another person, or the matched token is a place, a word or a given name","surname-only auto-link: Cal-Access 1275192 ""HAHN FOR MAYOR 2005 GENERAL"" -- LA City Ethics names its candidate as James Hahn (LA Mayor), a different person; filer area code 213 (Los Angeles); this row is Janice Hahn, Supervisor, Los Angeles County",
3f7a93aa-a3f2-46b1-a3c9-cb9d32bd556f,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1378965,HAHN FOR SUPERVISOR 2016 ATTORNEY'S FEES FUND; JANICE,HAHN FOR SUPERVISOR 2016 ATTORNEY'S FEES FUND; JANICE,213,TERMINATED 04/28/2016,,needs_research,full name,keep needs_research,full name (out of scope),,
e3d39385-ee7a-4c68-a0d3-cd72e94c34aa,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1381022,HAHN FOR COUNCIL 2016,HAHN FOR COUNCIL 2016,510,TERMINATED 11/06/2017,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1381022 ""HAHN FOR COUNCIL 2016"" -- a campaign for a city council; filer area code 510 (East Bay) is outside the Los Angeles region and nothing ties it to the row; this row is Janice Hahn, Supervisor, Los Angeles County",
8baa8e1a-0bb7-44cd-b9bb-99e6d7551415,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1391276,HAHN FOR SUPERVISOR 2016; NEIGHBORS UNITE SUPPORTING JANICE,"HAHN FOR SUPERVISOR 2016, MAJOR FUNDING BY SERVICE EMPLOYEES INTERNATIONAL UNION SEIU LOCAL 721; NEIGHBORS UNITED SUPPORTING JANICE",562,TERMINATED 07/25/2018,,needs_research,full name,keep needs_research,full name (out of scope),,
857ad2eb-bbb6-4d6b-ab8d-08ec6a840881,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1392298,HAHN FOR SUPERVISOR 2016; COALITION FOR TODAY IN SUPPORT OF JANICE,HAHN FOR SUPERVISOR 2016; COALITION FOR TODAY IN SUPPORT OF JANICE,213,TERMINATED 12/31/2017,,needs_research,full name,keep needs_research,full name (out of scope),,
f0612d84-bb70-46de-9844-8cbbd99ad098,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1392563,HAHN FOR SUPERVISOR 2016 ATTORNEY'S FEES FUND; JANICE,HAHN FOR SUPERVISOR 2016 ATTORNEY'S FEES FUND; JANICE,213,TERMINATED 12/28/2021,,needs_research,full name,keep needs_research,full name (out of scope),,
65ccd1fc-95be-4a9a-84a3-c6d57c7e8acb,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1412576,HAHN FOR PVPUSD SCHOOL BOARD 2018,HAHN FOR PVPUSD SCHOOL BOARD 2018,310,TERMINATED 12/31/2020,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1412576 ""HAHN FOR PVPUSD SCHOOL BOARD 2018"" -- a campaign for the Palos Verdes Peninsula Unified school board in Palos Verdes, not for the row's seat; filer area code 310 (West LA/South Bay); this row is Janice Hahn, Supervisor, Los Angeles County",
762a1d1a-5175-4e97-9cad-b1109fd531ed,6640a2dd-0f1d-4f3e-a794-23e3cc716ae6,Janice Hahn,"Supervisor, Los Angeles County",cal_access,1433918,HAHN FOR WATER BOARD 2020,HAHN FOR WATER BOARD 2020,951,TERMINATED 12/31/2020,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1433918 ""HAHN FOR WATER BOARD 2020"" -- a campaign for a special-district board; filer area code 951 (Riverside) is outside the Los Angeles region and nothing ties it to the row; this row is Janice Hahn, Supervisor, Los Angeles County",
16585700-c2fd-4c37-aa73-97645489332a,539874fc-489f-4643-9b1a-923aca6cc2c1,Jasmeet Kaur Bains,Assembly Member (Assembly District 35),cal_access,1428498,DURAZO BALLOT MEASURE COMMITTEE; TAKE ACTION FOR EQUAL OPPORTUNITY: MARIA ELENA,DURAZO BALLOT MEASURE COMMITTEE; TAKE ACTION FOR EQUAL OPPORTUNITY: MARIA ELENA,213,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1428498 ""DURAZO BALLOT MEASURE COMMITTEE; TAKE ACTION FOR EQUAL OPPORTUNITY: MARIA ELENA"" -- the row's surname does not appear in the committee name; the committee is Maria Elena Durazo's; filer area code 213 (Los Angeles); this row is Jasmeet Kaur Bains, Assembly Member (Assembly District 35)",
a0579f8b-d9f8-4f9b-a0c4-696c117ffde8,539874fc-489f-4643-9b1a-923aca6cc2c1,Jasmeet Kaur Bains,Assembly Member (Assembly District 35),cal_access,1479450,MARIA ELENA DURAZO,"DURAZO, MARIA ELENA",213,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1479450 ""DURAZO, MARIA ELENA"" (stored as ""MARIA ELENA DURAZO"") -- the row's surname does not appear in the committee name; the committee is Maria Elena Durazo's; filer area code 213 (Los Angeles); this row is Jasmeet Kaur Bains, Assembly Member (Assembly District 35)",
f5681def-3e9d-4b64-be55-d527f4c9d743,539874fc-489f-4643-9b1a-923aca6cc2c1,Jasmeet Kaur Bains,Assembly Member (Assembly District 35),cal_access,1480690,MARIA ELENA DURAZO,"DURAZO, MARIA ELENA",213,ACTIVE,,needs_research,surname absent,disputed,"A names another person, or the matched token is a place, a word or a given name","auto-link on a token that is not the row's surname: Cal-Access 1480690 ""DURAZO, MARIA ELENA"" (stored as ""MARIA ELENA DURAZO"") -- the row's surname does not appear in the committee name; the committee is Maria Elena Durazo's; filer area code 213 (Los Angeles); this row is Jasmeet Kaur Bains, Assembly Member (Assembly District 35)",
56e43f47-a3b8-4285-8a02-bdaa312e673a,434cd9b0-ce80-42fd-b71d-f221349e33f5,Jason Gibbs,"Council Member (District 3), Santa Clarita",cal_access,1055434,"GIBBS, CITIZENS FOR","GIBBS, CITIZENS FOR",213,TERMINATED 02/26/1992,,needs_research,surname only,keep needs_research,unresolved,,
8d9c4b02-0643-4719-8125-ba50ee17fb51,434cd9b0-ce80-42fd-b71d-f221349e33f5,Jason Gibbs,"Council Member (District 3), Santa Clarita",cal_access,1406598,GIBBS FOR CITY COUNCIL 2018; JASON,GIBBS FOR CITY COUNCIL 2018; JASON,805,TERMINATED 08/10/2021,,needs_research,full name,keep needs_research,full name (out of scope),,
2f788131-7068-46c8-b858-5a24a28a1ddd,434cd9b0-ce80-42fd-b71d-f221349e33f5,Jason Gibbs,"Council Member (District 3), Santa Clarita",cal_access,1419551,GIBBS FOR CITY COUNCIL 2020; JASON,GIBBS FOR CITY COUNCIL 2020; JASON,805,TERMINATED 08/10/2021,,needs_research,full name,keep needs_research,full name (out of scope),,
a19137f8-07a7-433b-b4dd-dc44581dd33b,434cd9b0-ce80-42fd-b71d-f221349e33f5,Jason Gibbs,"Council Member (District 3), Santa Clarita",cal_access,1456775,GIBBS FOR CITY COUNCIL 2024; JASON,GIBBS FOR CITY COUNCIL 2024; JASON,805,TERMINATED 03/11/2025,,needs_research,full name,keep needs_research,full name (out of scope),,
21806c49-4b7d-4e93-8812-6e7ddc1d9661,434cd9b0-ce80-42fd-b71d-f221349e33f5,Jason Gibbs,"Council Member (District 3), Santa Clarita",cal_access,1480110,GIBBS FOR CITY COUNCIL 2028; JASON,GIBBS FOR CITY COUNCIL 2028; JASON,805,ACTIVE,,needs_research,full name,keep needs_research,full name (out of scope),,
aeb6af3b-4843-498b-9337-3dd50f4d3eb0,0d3f6eaf-8f8e-4ec3-a2e7-a8e67487450e,Jason Lyon,"Councilmember, Pasadena",cal_access,1077363,LYON FOR STATE SENATE 27,LYON FOR STATE SENATE 27,310,TERMINATED 09/04/2002,,needs_research,surname only,keep needs_research,unresolved,,
06b677a4-5b60-4468-be43-f4be7ee409ab,0d3f6eaf-8f8e-4ec3-a2e7-a8e67487450e,Jason Lyon,"Councilmember, Pasadena",cal_access,1260716,LYON FOR ASSEMBLY COMMITTEE,LYON FOR ASSEMBLY COMMITTEE,909,TERMINATED 03/14/2005,,needs_research,surname only,keep needs_research,unresolved,,
4d0f1661-e628-4154-98bd-b77a8a0653e4,0d3f6eaf-8f8e-4ec3-a2e7-a8e67487450e,Jason Lyon,"Councilmember, Pasadena",cal_access,1439310,LYON FOR PASADENA CITY COUNCIL (2026); JASON,LYON FOR PASADENA CITY COUNCIL (2026); JASON,626,ACTIVE,,needs_research,full name,keep needs_research,full name (out of scope),,
981989bf-3cd9-42a5-be08-d88303e72673,18db5d61-6bce-4f55-ad45-bed01f329548,Jay Obernolte,Representative (District 23),cal_access,1327455,"OBERNOLTE FOR CITY COUNCIL 2010, JAY","OBERNOLTE FOR CITY COUNCIL 2010, JAY",909,TERMINATED 12/19/2010,,needs_research,full name,keep needs_research,full name (out of scope),,
a4c9cbc2-569f-49a9-a86f-ff726a0bb3cc,18db5d61-6bce-4f55-ad45-bed01f329548,Jay Obernolte,Representative (District 23),cal_access,1362834,"OBERNOLTE FOR ASSEMBLY 2014, JAY","OBERNOLTE FOR ASSEMBLY 2014, JAY",916,TERMINATED 02/15/2020,,needs_research,full name,keep needs_research,full name (out of scope),,
4bfb00ab-333f-4782-a3d8-b6a465769269,18db5d61-6bce-4f55-ad45-bed01f329548,Jay Obernolte,Representative (District 23),cal_access,1374093,OBERNOLTE FOR ASSEMBLY 2016; JAY,OBERNOLTE FOR ASSEMBLY 2016; JAY,916,TERMINATED 04/21/2018,,needs_research,full name,keep needs_research,full name (out of scope),,
8ef7bdb1-2f18-41b1-86cc-dc016eaad3d1,18db5d61-6bce-4f55-ad45-bed01f329548,Jay Obernolte,Representative (District 23),cal_access,1392884,OBERNOLTE FOR ASSEMBLY 2018; JAY,OBERNOLTE FOR ASSEMBLY 2018; JAY,916,TERMINATED 12/31/2019,,needs_research,full name,keep needs_research,full name (out of scope),,
2efbf707-ac80-47e0-b209-344f5a8a335c,18db5d61-6bce-4f55-ad45-bed01f329548,Jay Obernolte,Representative (District 23),cal_access,1414881,OBERNOLTE FOR ASSEMBLY 2020; JAY,OBERNOLTE FOR ASSEMBLY 2020; JAY,916,TERMINATED 12/31/2020,,needs_research,full name,keep needs_research,full name (out of scope),,
f1c9301a-fdd5-42e5-8421-82101cabb026,b4156310-2dce-4667-bac6-b713e1d1bb6f,Jeanne K. Hobson,"Council Member, La Canada Flintridge",cal_access,1329258,HOBSON FOR REDDING CITY COUNCIL 2010,HOBSON FOR REDDING CITY COUNCIL 2010,530,TERMINATED 01/31/2011,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1329258 ""HOBSON FOR REDDING CITY COUNCIL 2010"" -- a campaign for the Redding City Council in Redding (Shasta County), not for the row's seat; filer area code 530 (far northern California); this row is Jeanne K. Hobson, Council Member, La Canada Flintridge",
b977bd38-7219-46ee-8fbf-7ad8af302a07,b4156310-2dce-4667-bac6-b713e1d1bb6f,Jeanne K. Hobson,"Council Member, La Canada Flintridge",cal_access,1464134,HOBSON FOR CITY COUNCIL 2024; JEANNE,HOBSON FOR CITY COUNCIL 2024; JEANNE,213,TERMINATED 06/30/2024,,needs_research,full name,keep needs_research,full name (out of scope),,
10458b2e-1ed7-4c97-a281-fbb243921f4d,da8e58bc-7a02-41ed-a8c6-7d7ad087c7b3,Jed Leano,"Council Member (District 4), Claremont",cal_access,1404831,LEANO FOR CLAREMONT CITY COUNCIL 2018; JED,LEANO FOR CLAREMONT CITY COUNCIL 2018; JED,714,TERMINATED 12/31/2018,,needs_research,full name,keep needs_research,full name (out of scope),,
25211b19-776e-436e-9474-72bad7f54be8,da8e58bc-7a02-41ed-a8c6-7d7ad087c7b3,Jed Leano,"Council Member (District 4), Claremont",cal_access,1439467,LEANO FOR CITY COUNCIL 2022; JED,LEANO FOR CITY COUNCIL 2022; JED,714,TERMINATED 06/28/2023,,needs_research,full name,keep needs_research,full name (out of scope),,
882e9147-a69f-401c-9486-8a470dc037f8,da8e58bc-7a02-41ed-a8c6-7d7ad087c7b3,Jed Leano,"Council Member (District 4), Claremont",cal_access,1457815,LEANO FOR ASSEMBLY 2024; JED,LEANO FOR ASSEMBLY 2024; JED,916,TERMINATED 04/01/2024,,needs_research,full name,keep needs_research,full name (out of scope),,
7a015289-38a9-46a2-850a-016d9150d807,84c5018c-bd47-41df-8192-64d1ace15712,Jeff Baird,"Board Member (Trustee Area 4), Whittier Union High",cal_access,1059963,"BAIRD FOR SCHOOL BOARD, JEFF","BAIRD FOR SCHOOL BOARD 2013, JEFF",562,TERMINATED 07/27/2015,,needs_research,full name,keep needs_research,full name (out of scope),,
c1637fdc-9517-43d5-9c29-638f49c536cb,84c5018c-bd47-41df-8192-64d1ace15712,Jeff Baird,"Board Member (Trustee Area 4), Whittier Union High",cal_access,1276960,BAIRD FOR SUPERVISOR,BAIRD FOR SUPERVISOR,209,TERMINATED 12/30/2008,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1276960 ""BAIRD FOR SUPERVISOR"" -- a campaign for a county board of supervisors; filer area code 209 (Stockton/Modesto) is outside the Los Angeles region and nothing ties it to the row; this row is Jeff Baird, Board Member (Trustee Area 4), Whittier Union High",
64ae90f1-625d-4548-952e-8ae091e61809,84c5018c-bd47-41df-8192-64d1ace15712,Jeff Baird,"Board Member (Trustee Area 4), Whittier Union High",cal_access,1380133,BAIRD FOR SENATE 2016,BAIRD FOR SENATE 2016,530,TERMINATED 07/28/2016,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1380133 ""BAIRD FOR SENATE 2016"" -- a campaign for the State Senate; filer area code 530 (far northern California) is outside the Los Angeles region and nothing ties it to the row; this row is Jeff Baird, Board Member (Trustee Area 4), Whittier Union High",
79ac5700-01b5-427d-866a-51a4273b20e7,84c5018c-bd47-41df-8192-64d1ace15712,Jeff Baird,"Board Member (Trustee Area 4), Whittier Union High",cal_access,1398973,BAIRD FOR HIGH SCHOOL BOARD 2017; JEFF,BAIRD FOR HIGH SCHOOL BOARD 2017; JEFF,562,TERMINATED 06/30/2018,,needs_research,full name,keep needs_research,full name (out of scope),,
fea6d17f-dada-4eb9-a98b-7365c97e8113,85233a92-ce12-4567-910e-be1776cd4aac,Jeff Prang,"Assessor, Los Angeles County",cal_access,1070275,"PRANG 2013 OFFICEHOLDER ACCOUNT, WEST HOLLYWOOD COUNCILMEMBER JEFFREY","PRANG 2013 OFFICEHOLDER ACCOUNT, WEST HOLLYWOOD COUNCILMEMBER JEFFREY",323,TERMINATED 12/31/2014,,needs_research,full name,keep needs_research,full name (out of scope),,"full-name match, but the committee names another place: WEST HOLLYWOOD"
f5965146-210d-444e-9f6b-7072a264b430,939b40cf-dce4-4c7d-a6bf-8ca6fac6f194,Jeff Wood,"Council Member, Lakewood",cal_access,1328444,"WOOD FOR CITY COUNCIL 2015, JEFF","WOOD FOR CITY COUNCIL 2015, JEFF",562,TERMINATED 12/31/2014,,needs_research,full name,keep needs_research,full name (out of scope),,
6e4e2d74-c451-4806-ab50-268d01e04346,939b40cf-dce4-4c7d-a6bf-8ca6fac6f194,Jeff Wood,"Council Member, Lakewood",cal_access,1404710,WOOD FOR LAKEWOOD CITY COUNCIL 2019; JEFF,WOOD FOR LAKEWOOD CITY COUNCIL 2020; JEFF,562,TERMINATED 06/16/2020,,needs_research,full name,keep needs_research,full name (out of scope),,
bbca2ff8-9eed-4619-9b85-2f7949508b8d,939b40cf-dce4-4c7d-a6bf-8ca6fac6f194,Jeff Wood,"Council Member, Lakewood",cal_access,1446298,WOOD FOR LAKEWOOD CITY COUNCIL 2024 - DISTRICT 3; JEFF,WOOD FOR LAKEWOOD CITY COUNCIL 2024 - DISTRICT 3; JEFF,562,TERMINATED 06/13/2024,,needs_research,full name,keep needs_research,full name (out of scope),,
6984cc08-0f18-47b7-b321-ecbc7a6cec24,4ef6ef6a-7a0c-4f66-bc9e-3e923ce4965d,Jen Fenton,"Board Member, Manhattan Beach Unified",cal_access,1018479,FENTON FOR ASSEMBLY,FENTON FOR ASSEMBLY,213,TERMINATED 12/01/1990,,needs_research,surname only,keep needs_research,unresolved,,
633decb9-618f-413f-83c0-bf0e3bd6a2ab,4ef6ef6a-7a0c-4f66-bc9e-3e923ce4965d,Jen Fenton,"Board Member, Manhattan Beach Unified",cal_access,1450833,FENTON TO MANHATTAN BEACH SCHOOL BOARD 2022; COMMITTEE TO ELECT JEN,FENTON TO MANHATTAN BEACH SCHOOL BOARD 2022; COMMITTEE TO ELECT JEN,310,TERMINATED 12/31/2022,,needs_research,full name,keep needs_research,full name (out of scope),,
ea77c829-184a-4642-9ebe-d67f2bb2c501,df7e4a1a-14d1-4044-9f81-2936486b3d4a,Jennifer Cochran,"Board Member, Manhattan Beach Unified",cal_access,1360163,"COCHRAN GOVERNING BOARD 2013, COMMITTEE TO ELECT JENNIFER","COCHRAN GOVERNING BOARD 2013, COMMITTEE TO ELECT JENNIFER",310,TERMINATED 12/20/2013,,needs_research,full name,keep needs_research,full name (out of scope),,
27192a1c-f03a-450b-a7d2-c4014557cfea,df7e4a1a-14d1-4044-9f81-2936486b3d4a,Jennifer Cochran,"Board Member, Manhattan Beach Unified",cal_access,1401558,COCHRAN FOR SUPERIOR COURT - 2018,COCHRAN FOR SUPERIOR COURT - 2018,707,TERMINATED 06/20/2018,,needs_research,surname only,disputed,C the filer evidence places it elsewhere (area code or shared filer phone),"surname-only auto-link: Cal-Access 1401558 ""COCHRAN FOR SUPERIOR COURT - 2018"" -- a campaign for a judgeship; filer area code 707 (North Bay) is outside the Los Angeles region and nothing ties it to the row; this row is Jennifer Cochran, Board Member, Manhattan Beach Unified",
86b560ce-2d95-4d6c-ad09-48d37f2e2745,df7e4a1a-14d1-4044-9f81-2936486b3d4a,Jennifer Cochran,"Board Member, Manhattan Beach Unified",cal_access,1426387,"COCHRAN, BELL, CHOLCHER, AND WADE; FORESTHILL COMMUNITY MEMBERS FOR THE RECALL OF FPUD BOARD MEMBERS","COCHRAN, BELL, CHOLCHER, AND WADE; FORESTHILL COMMUNITY MEMBERS FOR THE RECALL OF FPUD BOARD MEMBERS",530,TERMINATED 11/04/2020,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1426387 ""COCHRAN, BELL, CHOLCHER, AND WADE; FORESTHILL COMMUNITY MEMBERS FOR THE RECALL OF FPUD BOARD MEMBERS"" -- a recall committee against Foresthill Public Utility District board members (Placer County); it names other people; filer area code 530 (far northern California); this row is Jennifer Cochran, Board Member, Manhattan Beach Unified",
e0a34e7d-25ab-4d06-9c85-d0ed8bf8ddce,c096896b-72e7-49e3-87ea-ddc90888b996,Jennifer Freemon,"Board Member (Trustee Area A), Glendale Unified",cal_access,1336019,FREEMON FOR SCHOOL BOARD 2011,FREEMON FOR SCHOOL BOARD 2011,818,TERMINATED 06/30/2011,,needs_research,surname only,keep needs_research,unresolved,,
9c623f7a-89eb-441f-9953-22bc7e9c682a,c096896b-72e7-49e3-87ea-ddc90888b996,Jennifer Freemon,"Board Member (Trustee Area A), Glendale Unified",cal_access,1355844,FREEMON FOR SCHOOL BOARD 2013,FREEMON FOR SCHOOL BOARD 2013,818,TERMINATED 08/15/2013,,needs_research,surname only,keep needs_research,unresolved,,
7c9fcfb9-fb11-468d-9217-e3f0b3d25181,c096896b-72e7-49e3-87ea-ddc90888b996,Jennifer Freemon,"Board Member (Trustee Area A), Glendale Unified",cal_access,1374892,FREEMON FOR SCHOOL BOARD 2015,FREEMON FOR SCHOOL BOARD 2015,818,TERMINATED 06/30/2015,,needs_research,surname only,keep needs_research,unresolved,,
a188ead7-a722-455a-a9dd-34f275b14bd4,c096896b-72e7-49e3-87ea-ddc90888b996,Jennifer Freemon,"Board Member (Trustee Area A), Glendale Unified",cal_access,1423006,FREEMON FOR SCHOOL BOARD 2020,FREEMON FOR SCHOOL BOARD 2020,818,TERMINATED 12/15/2020,,needs_research,surname only,keep needs_research,unresolved,,
7e257c9d-a2f3-46ac-a34c-d18db0eef210,6b7c665d-4930-4dfc-ab31-53ceeb84ee60,Jennifer Hong,"Council Member, Cerritos",cal_access,1421151,HONG FOR CITY COUNCIL 2020; JENNIFER,HONG FOR CITY COUNCIL 2020; JENNIFER,562,TERMINATED 12/31/2021,,needs_research,full name,keep needs_research,full name (out of scope),,
cfbd1ed6-2858-4e90-a328-248a04d36f2c,6b7c665d-4930-4dfc-ab31-53ceeb84ee60,Jennifer Hong,"Council Member, Cerritos",cal_access,1429016,HONG FOR MORELAND SCHOOL BOARD 2020,HONG FOR MORELAND SCHOOL BOARD 2020,213,ACTIVE,,needs_research,surname only,disputed,"B another named place or district, or an opposing / ballot / recall committee","surname-only auto-link: Cal-Access 1429016 ""HONG FOR MORELAND SCHOOL BOARD 2020"" -- a campaign for the Moreland school board in San Jose, not for the row's seat; filer area code 213 (Los Angeles); this row is Jennifer Hong, Council Member, Cerritos",
a5d621e8-05ff-41aa-8e74-513b819d38a8,6b7c665d-4930-4dfc-ab31-53ceeb84ee60,Jennifer Hong,"Council Member, Cerritos",cal_access,1442367,HONG FOR CITY COUNCIL 2022; JENNIFER,HONG FOR CITY COUNCIL 2022; JENNIFER,442,ACTIVE,,needs_research,full name,keep needs_research,full name (out of scope),,
1d0fbf01-2d7f-47cd-beb6-f7b7842df226,6b7c665d-4930-4dfc-ab31-53ceeb84ee60,Jennifer Hong,"Council Member, Cerritos",cal_access,1477655,HONG FOR CERRITOS CITY COUNCIL 2025; JENNIFER,HONG FOR CERRITOS CITY COUNCIL 2025; JENNIFER,442,ACTIVE,,needs_research,full name,keep needs_research,full name (out of scope),,
46d42831-05a0-417f-bfd4-71d3a2bb1bd6,60c73b5e-8097-48a4-89bd-97681f44b2ce,Jennifer Osborn,Director of Industrial Relations,cal_access,1066486,OSBORN FOR SENATE,OSBORN FOR SENATE,916,TERMINATED 11/16/1995,,needs_research,surname only,keep needs_research,unresolved,,
4711cc69-4b89-4a9b-bab7-3f2965e0eea4,3ed36508-9ae9-41af-aaba-e5e39bb87aa7,Jennifer Perez,"Mayor, Norwalk",cal_access,1388419,PEREZ FOR NORWALK CITY COUNCIL 2017; COMMITTEE TO ELECT JENNIFER,PEREZ FOR NORWALK CITY COUNCIL 2017; COMMITTEE TO ELECT JENNIFER,562,TERMINATED 06/30/2022,,needs_research,full name,keep needs_research,full name (out of scope),,
b7cd9c31-e000-4a71-b150-31edc95b2bb1,d8767eea-759a-4298-9e3b-089659d15732,Jeremy Gerson,"Council Member, Torrance",cal_access,1412571,GERSON FOR SCHOOL BOARD 2018,GERSON FOR SCHOOL BOARD 2018,310,ACTIVE,,needs_research,surname only,keep needs_research,unresolved,,
488e0480-3543-4125-836c-db5b28499eaa,d8767eea-759a-4298-9e3b-089659d15732,Jeremy Gerson,"Council Member, Torrance",cal_access,1464810,GERSON FOR CITY COUNCIL 2024; JEREMY,GERSON FOR CITY COUNCIL 2024; JEREMY,213,TERMINATED 02/05/2025,,needs_research,full name,keep needs_research,full name (out of scope),,
b72662c0-eb7b-4591-a6e2-be99dbde809a,f173ce9a-6941-4570-bd3f-97bc1157beaf,Jesse Gabriel,Assembly Member (Assembly District 46),cal_access,1029137,"EAST SAN GABRIEL VALLEY COALITION, CITIZENS FOR CALIFORNIA NO ON 9","EAST SAN GABRIEL VALLEY COALITION, CITIZENS FOR CALIFORNIA NO ON 9",213,TERMINATED 12/01/1990,,needs_research,surname only,disputed,"A names another person, or the matched token is a place, a word or a given name","surname-only auto-link: Cal-Access 1029137 ""EAST SAN GABRIEL VALLEY COALITION, CITIZENS FOR CALIFORNIA NO ON 9"" -- the surname matched the place name ""San Gabriel Valley""; the committee is for someone else; filer area code 213 (Los Angeles); this row is Jesse Gabriel, Assembly Member (Assembly District 46)",
23050c6f-aa7e-49dd-b13c-e880b6a2e5b8,f173ce9a-6941-4570-bd3f-97bc1157beaf,Jesse Gabriel,Assembly Member (Assembly District 46),cal_access,1050941,GABRIEL FOR ASSEMBLY,GABRIEL FOR ASSEMBLY,818,TERMINATED 12/01/1990,,needs_research,surname only,keep needs_research,unresolved,,
5944595d-475b-4e3b-8ebf-cc16f7e965d6,f173ce9a-6941-4570-bd3f-97bc1157beaf,Jesse Gabriel,Assembly Member (Assembly District 46),cal_access,1071479,SAN GABRIEL VALLEY VOTER PROJECT,SAN GABRIEL VALLEY VOTER PROJECT,626,TERMINATED 06/01/2003,,needs_research,surname only,disputed,"A names another person, or the matched token is a place, a word or a given name","surname-only auto-link: Cal-Access 1071479 ""SAN GABRIEL VALLEY VOTER PROJECT"" -- the surname matched the place name ""San Gabriel Valley""; the committee is for someone else; filer area code 626 (San Gabriel Valley); this row is Jesse Gabriel, Assembly Member (Assembly District 46)",
55c722bf-f87e-4d8a-b0a5-a8bc61f2d3e6,f173ce9a-6941-4570-bd3f-97bc1157beaf,Jesse Gabriel,Assembly Member (Assembly District 46),cal_access,1261365,GABRIEL FOR ASSEMBLY,GABRIEL FOR ASSEMBLY,626,TERMINATED 06/30/2005,,needs_research,surname only,keep needs_research,unresolved,,
